ds;Mixed_Models;Mixed_Models/BottomUp;Mixed_Models/TopDown_method-forecast_proportions;Mixed_Models/MiddleOut_middle_level-Total/Store_top_down_method-forecast_proportions;Mixed_Models/MinTrace_method-ols;Mixed_Models/MinTrace_method-wls_struct;Weekly_Sales
2012-09-28;523565,12;521552,75;478007,25;523565,12;435795,25;510271,44;505978,47
2012-10-05;588030,3;590685,25;578372,44;588030,3;571539,3;586842,56;593162,5
2012-10-12;593112,0;589220,94;556405,25;593112,0;530308,0;579011,1;612578,9
2012-10-19;555920,94;557320,6;523205,25;555920,94;496416,94;545484,75;541407,0
2012-10-26;530943,75;537694,94;503351,44;530943,75;478630,34;526515,8;514758,56
2012-09-07;633101,56;637739,5;621422,56;633101,56;614179,9;630082,2;663814,2
2012-09-14;639861,06;621776,3;594843,7;639861,06;568002,8;617647,7;625196,94
2012-09-21;611897,2;598905,4;549859,5;611897,2;509226,66;588263,4;601990,0
2012-09-28;592474,75;575698,4;540920,75;592474,75;504535,6;572823,06;577792,3
2012-10-05;608746,7;626705,2;598748,5;608746,7;592631,2;615420,3;642614,9
2012-10-12;634961,94;616214,94;595665,2;634961,94;571936,94;614446,0;619369,75
2012-10-19;635470,2;610239,6;598073,06;635470,2;575487,2;612646,9;623919,25
2012-10-26;629575,1;593832,44;596857,1;629575,1;576426,8;604550,5;587603,56
2012-09-07;335744,84;334732,9;329551,28;335744,84;316656,62;329293,9;338737,34
2012-09-14;337039,25;327739,56;313326,88;337039,25;265234,5;317721,7;347726,66
2012-09-21;337029,62;320747,56;302859,6;337029,62;234089,48;309803,22;336029,84
2012-09-28;342437,53;318317,94;312640,44;342437,53;254189,78;317834,25;355363,28
2012-10-05;334914,28;330618,97;329413,6;334914,28;318276,28;330199,0;337390,44
2012-10-12;335464,12;320777,0;314702,8;335464,12;272419,7;315711,94;337796,12
2012-10-19;339538,47;318931,97;319556,78;339538,47;279568,97;317867,2;323766,78
2012-10-26;341371,03;317440,22;323630,5;341371,03;288419,38;321439,47;361067,06
2012-09-07;677269,44;741711,2;664775,6;677269,44;659083,5;701604,25;766512,6
2012-09-14;788529,44;722878,0;733052,5;788529,44;715561,6;736246,56;702245,1
2012-09-21;791907,7;704539,25;711619,44;791907,7;687461,75;722906,1;723086,2
2012-09-28;791955,8;687849,06;723044,0;791955,8;702178,9;723263,1;713173,94
2012-10-05;789189,8;732441,3;776228,0;789189,8;771696,0;757409,56;733455,06
2012-10-12;789615,44;725700,75;740747,44;789615,44;725585,9;741197,75;734464,4
2012-10-19;789428,8;736421,44;742971,3;789428,8;728773,7;747845,06;718125,5
2012-10-26;789689,25;733311,56;748650,3;789689,25;736102,44;750933,2;760281,44
2012-09-07;320667,06;336938,0;314751,62;320667,06;301805,4;321644,3;350648,9
2012-09-14;320353,12;311316,66;297814,7;320353,12;248340,17;298173,8;299800,66
2012-09-21;314181,75;304735,9;282328,2;314181,75;211060,78;286478,5;307306,75
2012-09-28;320380,28;300534,9;292502,5;320380,28;231985,64;295354,22;310141,7
2012-10-05;320604,53;313944,62;315338,84;320604,53;303885,12;314182,94;343048,28
2012-10-12;319747,72;303719,5;299959,06;319747,72;256516,44;296792,6;325345,4
2012-10-19;319633,4;305070,03;300823,16;319633,4;259630,75;298663,66;313358,16
2012-10-26;319824,75;306389,8;303203,97;319824,75;266949,3;303515,4;319550,78
2012-09-07;1569101,1;1565060,8;1540155,5;1569101,1;1549861,1;1558588,1;1608077,0
2012-09-14;1567407,2;1469756,1;1457132,4;1567407,2;1493980,9;1497627,9;1375399,9
2012-09-21;1570101,9;1414488,9;1410915,8;1570101,9;1464676,2;1465030,6;1425603,6
2012-09-28;1562771,6;1394311,4;1426787,6;1562771,6;1472103,8;1460622,2;1369131,5
2012-10-05;1569532,2;1496954,9;1543753,9;1569532,2;1551858,0;1529575,5;1518177,8
2012-10-12;1570112,2;1468662,9;1472940,6;1570112,2;1505553,9;1501661,0;1459396,9
2012-10-19;1569700,5;1468303,5;1477324,4;1569700,5;1508355,5;1502762,1;1436884,0
2012-10-26;1570080,9;1461611,0;1488486,2;1570080,9;1515763,4;1504465,6;1431448,0
2012-09-07;596954,75;612649,75;585942,56;596954,75;578030,25;596916,06;597876,56
2012-09-14;637632,2;581679,5;592771,6;637632,2;564811,3;590198,7;541137,7
2012-09-21;648261,9;557676,1;582537,3;648261,9;543767,2;577651,7;530842,25
2012-09-28;602354,4;531743,5;549940,75;602354,4;513084,94;550409,6;525934,75
2012-10-05;592783,44;562959,25;583047,44;592783,44;575697,56;574465,3;505830,56
2012-10-12;539877,94;556080,2;506465,75;539877,94;477062,25;531518,6;503463,94
2012-10-19;548411,56;569403,0;516137,8;548411,56;488877,6;543827,2;516424,84
2012-10-26;546807,6;564623,25;518390,88;546807,6;494344,9;545148,1;495543,28
2012-09-07;936751,5;941812,1;919470,94;936751,5;917660,3;931274,3;932160,4
2012-09-14;912972,8;909452,9;848740,7;912972,8;840930,7;891456,44;883569,4
2012-09-21;920843,0;867508,25;827482,56;920843,0;816901,1;868468,9;857796,44
2012-09-28;923280,4;853297,75;842941,4;923280,4;834016,0;871393,75;884724,4
2012-10-05;910314,3;913757,8;895363,2;910314,3;893727,9;908577,56;976436,0
2012-10-12;911393,3;894271,5;854988,7;911393,3;848062,1;886118,75;927512,0
2012-10-19;911348,44;893167,4;857716,06;911348,44;851211,3;886945,75;900309,75
2012-10-26;911665,2;876941,25;864287,4;911665,2;858402,2;883573,25;891671,44
2012-09-07;588609,5;561294,25;577751,25;588609,5;569019,2;567915,0;565867,75
2012-09-14;548627,5;535460,1;510028,84;548627,5;476562,62;524682,0;523427,34
2012-09-21;545063,6;521334,25;489801,88;545063,6;441727,47;510608,1;533756,9
2012-09-28;549229,4;517156,2;501438,38;549229,4;460647,2;518345,4;516361,06
2012-10-05;547042,9;545445,25;538058,1;547042,9;530412,2;543204,8;606755,3
2012-10-12;547496,3;533625,9;513612,66;547496,3;484315,16;525873,4;558464,8
2012-10-19;547672,8;534911,5;515442,56;547672,8;487713,75;527836,1;542009,44
2012-10-26;548130,1;528059,3;519644,66;548130,1;495153,56;528665,44;549731,5
2012-09-07;17981,13;17981,13;16921,957;17239,986;16776,602;17387,916;18322,37
2012-09-14;17830,797;17830,797;16641,682;17901,113;16887,71;17575,18;19616,22
2012-09-21;17930,85;17930,85;16849,932;18751,018;17405,432;18022,81;19251,5
2012-09-28;17772,586;17772,586;17971,105;19683,895;18708,547;18630,951;18947,81
2012-10-05;18853,826;18853,826;18226,098;18530,445;18232,54;18606,986;21904,47
2012-10-12;20768,852;20768,852;19641,174;20936,924;20043,49;20605,12;22764,01
2012-10-19;20972,512;20972,512;20229,564;21494,506;20650,346;21011,219;24185,27
2012-10-26;24253,977;24253,977;24201,084;25527,72;24596,959;24647,799;27390,81
2012-09-07;30731,713;30731,713;28921,467;29465,018;29527,184;30138,498;30851,75
2012-09-14;30377,227;30377,227;28351,404;30497,02;29434,14;30121,61;31705,09
2012-09-21;28597,773;28597,773;26873,824;29905,855;28072,355;28689,734;29203,63
2012-09-28;28853,36;28853,36;29175,652;31956,322;29789,318;29711,725;27205,4
2012-10-05;31011,018;31011,018;29978,521;30479,115;30389,73;30764,178;27822,4
2012-10-12;30892,836;30892,836;29215,46;31142,838;30167,475;30729,104;27803,78
2012-10-19;29511,545;29511,545;28466,104;30246,072;29189,379;29550,252;29442,38
2012-10-26;28877,617;28877,617;28814,643;30394,18;29220,6;29271,44;26285,27
2012-09-07;21036,947;21036,947;19797,77;20169,848;19832,418;20443,732;23338,99
2012-09-14;19520,428;19520,428;18218,633;19597,406;18577,342;19264,81;17027,47
2012-09-21;18367,836;18367,836;17260,576;19207,992;17842,418;18459,797;18161,43
2012-09-28;19190,2;19190,2;19404,555;21253,96;20126,158;20048,564;17242,78
2012-10-05;21631,21;21631,21;20911,01;21260,191;21009,924;21384,371;22374,18
2012-10-12;21697,533;21697,533;20519,43;21873,121;20972,172;21533,8;21857,09
2012-10-19;22195,762;22195,762;21409,48;22748,201;21873,596;22234,469;18259,82
2012-10-26;21924,586;21924,586;21876,773;23075,998;22267,568;22318,408;22399,83
2012-09-07;11141,822;11141,822;10485,515;10682,58;9937,293;10548,607;12566,45
2012-09-14;10982,246;10982,246;10249,853;11025,555;10039,161;10726,629;10484,08
2012-09-21;10129,571;10129,571;9518,935;10592,904;9604,153;10221,531;9448,14
2012-09-28;9517,464;9517,464;9623,774;10540,995;10453,424;10375,829;11013,77
2012-10-05;10799,446;10799,446;10439,884;10614,214;10178,16;10552,606;10037,09
2012-10-12;11324,054;11324,054;10709,196;11415,694;10598,693;11160,321;8983,82
2012-10-19;11252,13;11252,13;10853,525;11532,188;10929,965;11290,837;10830,48
2012-10-26;10683,61;10683,61;10660,312;11244,681;11026,592;11077,434;8658,41
2012-09-07;41657,676;41657,676;39203,84;39940,633;40453,145;41064,46;44373,19
2012-09-14;39832,297;39832,297;37175,926;39989,375;38889,21;39576,68;38759,47
2012-09-21;38536,484;38536,484;36213,406;40299,168;38011,066;38628,445;39746,87
2012-09-28;38605,188;38605,188;39036,406;42756,883;39541,15;39463,555;39793,41
2012-10-05;40681,656;40681,656;39327,18;39983,883;40060,37;40434,816;43746,89
2012-10-12;40506,195;40506,195;38306,844;40833,992;39780,836;40342,465;38015,36
2012-10-19;38125,867;38125,867;36775,266;39074,8;37803,703;38164,574;38341,15
2012-10-26;36914,24;36914,24;36833,74;38852,86;37257,22;37308,062;38512,48
2012-09-07;13214,975;13214,975;12436,549;12670,281;12010,445;12621,76;13711,08
2012-09-14;12539,289;12539,289;11703,059;12588,737;11596,204;12283,672;11596,1
2012-09-21;12098,518;12098,518;11369,187;12651,912;11573,1;12190,478;12193,8
2012-09-28;12853,786;12853,786;12997,363;14236,114;13789,746;13712,151;12037,66
2012-10-05;13350,915;13350,915;12906,402;13121,92;12729,629;13104,075;14381,21
2012-10-12;13261,532;13261,532;12541,476;13368,852;12536,172;13097,8;11450,64
2012-10-19;12885,063;12885,063;12428,613;13205,766;12562,898;12923,7705;12035,51
2012-10-26;12762,781;12762,781;12734,948;13433,043;13105,763;13156,6045;11150,0
2012-09-07;18996,54;18996,54;17877,55;18213,541;17792,01;18403,324;20473,94
2012-09-14;16758,582;16758,582;15640,972;16824,67;15815,497;16502,965;14646,37
2012-09-21;15226,875;15226,875;14308,959;15923,361;14701,457;15318,835;13415,51
2012-09-28;15026,558;15026,558;15194,405;16642,55;15962,518;15884,923;14734,64
2012-10-05;16476,332;16476,332;15927,76;16193,7295;15855,046;16229,492;11320,41
2012-10-12;15180,483;15180,483;14356,234;15303,332;14455,123;15016,751;10525,66
2012-10-19;14694,821;14694,821;14174,26;15060,566;14372,656;14733,528;9518,43
2012-10-26;13178,954;13178,954;13150,214;13871,072;13521,936;13572,777;9934,63
2012-09-07;8210,598;8210,598;7726,9536;7872,1743;7006,0684;7617,383;8712,44
2012-09-14;8020,853;8020,853;7485,9517;8052,4834;7077,7676;7765,236;7075,73
2012-09-21;8268,903;8268,903;7770,432;8647,128;7743,486;8360,863;7143,59
2012-09-28;7741,97;7741,97;7828,448;8574,561;8677,93;8600,336;7155,75
2012-10-05;8413,232;8413,232;8133,1177;8268,929;7791,9463;8166,3926;9040,52
2012-10-12;8373,839;8373,839;7919,168;8441,6045;7648,478;8210,106;7908,36
2012-10-19;8058,7817;8058,7817;7773,3013;8259,36;7736,6167;8097,489;7640,43
2012-10-26;7637,3457;7637,3457;7620,69;8038,4355;7980,3276;8031,169;7640,92
2012-09-07;1088,0985;1088,0985;1024,0043;1043,2494;0,0;494,8835;1225,7
2012-09-14;1158,852;1158,852;1081,5695;1163,422;215,7667;903,2349;733,78
2012-09-21;1124,477;1124,477;1056,6907;1175,9114;599,0595;1216,4374;1015,46
2012-09-28;999,8986;999,8986;1011,06757;1107,4302;1935,8585;1858,2639;1385,85
2012-10-05;1116,0735;1116,0735;1078,9143;1096,9305;494,78723;869,2338;1192,58
2012-10-12;1111,2002;1111,2002;1050,8658;1120,1926;385,83954;947,46826;1415,68
2012-10-19;1003,2457;1003,2457;967,70593;1028,216;681,0805;1041,9528;1247,56
2012-10-26;955,478;955,478;953,39435;1005,6568;1298,46;1349,3011;1640,81
2012-09-07;47843,156;47843,156;45024,965;45871,16;46638,625;47249,94;47344,5
2012-09-14;46723,65;46723,65;43607,703;46907,902;45780,562;46468,03;44493,61
2012-09-21;44733,797;44733,797;42037,13;46779,95;44208,38;44825,758;43541,07
2012-09-28;46676,875;46676,875;47198,258;51696,625;47612,836;47535,242;45784,76
2012-10-05;49180,453;49180,453;47543,016;48336,906;48559,168;48933,613;48577,08
2012-10-12;46911,05;46911,05;44363,94;47290,68;46185,69;46747,32;42112,67
2012-10-19;46416,61;46416,61;44772,31;47571,895;46094,445;46455,316;42354,72
2012-10-26;45790,17;45790,17;45690,316;48194,93;46133,152;46183,996;43134,88
2012-09-07;4136,3413;4136,3413;3892,691;3965,85;2931,812;3543,1262;4342,34
2012-09-14;3664,485;3664,485;3420,1047;3678,9363;2721,3997;3408,868;3548,56
2012-09-21;3674,555;3674,555;3453,0432;3842,6313;3149,1375;3766,5151;3532,28
2012-09-28;3657,14;3657,14;3697,9902;4050,4377;4593,0996;4515,5054;3200,54
2012-10-05;3845,3423;3845,3423;3717,3135;3779,387;3224,056;3598,5027;4184,73
2012-10-12;3692,4985;3692,4985;3492,0083;3722,3801;2967,138;3528,7666;3126,49
2012-10-19;3418,7493;3418,7493;3297,6406;3503,8398;3096,584;3457,4563;3640,07
2012-10-26;3518,9421;3518,9421;3511,2683;3703,7463;3861,924;3912,7654;2680,53
2012-09-07;7633,6426;7633,6426;7183,9844;7319,0;6429,1133;7040,4277;8258,47
2012-09-14;7405,0444;7405,0444;6911,2104;7434,246;6461,959;7149,4272;8013,36
2012-09-21;6758,908;6758,908;6351,464;7068,0654;6233,4907;6850,8687;7085,79
2012-09-28;7017,588;7017,588;7095,9746;7772,277;7953,548;7875,953;7737,13
2012-10-05;7373,5527;7373,5527;7128,0537;7247,0815;6752,2666;7126,713;7790,01
2012-10-12;7018,3223;7018,3223;6637,2515;7075,118;6292,9614;6854,5903;7020,8
2012-10-19;6929,791;6929,791;6684,3047;7102,27;6607,626;6968,498;7614,71
2012-10-26;7018,7715;7018,7715;7003,4653;7387,3755;7361,7534;7412,5947;8194,63
2012-09-07;7518,371;7518,371;7075,5024;7208,4795;6313,842;6925,1562;7669,83
2012-09-14;6966,3164;6966,3164;6501,74;6993,788;6023,231;6710,699;5462,99
2012-09-21;6989,529;6989,529;6568,1816;7309,2344;6464,1113;7081,4893;5663,49
2012-09-28;6257,32;6257,32;6327,215;6930,2476;7193,28;7115,685;6892,92
2012-10-05;7000,359;7000,359;6767,285;6880,2886;6379,0728;6753,519;7821,14
2012-10-12;7059,465;7059,465;6676,1597;7116,5938;6334,104;6895,733;8966,16
2012-10-19;6734,342;6734,342;6495,78;6901,956;6412,177;6773,049;8236,39
2012-10-26;6626,9746;6626,9746;6612,5225;6975,003;6969,9565;7020,798;8236,88
2012-09-07;21955,553;21955,553;20662,266;21050,592;20751,023;21362,338;17406,85
2012-09-14;18601,033;18601,033;17360,55;18674,387;17657,947;18345,416;14172,52
2012-09-21;18623,295;18623,295;17500,633;19475,137;18097,877;18715,256;15702,02
2012-09-28;18202,771;18202,771;18406,098;20160,342;19138,73;19061,137;14731,92
2012-10-05;20409,256;20409,256;19729,738;20059,197;19787,969;20162,416;19478,62
2012-10-12;19987,275;19987,275;18902,033;20149,023;19261,914;19823,543;21024,28
2012-10-19;20572,68;20572,68;19843,896;21084,72;20250,514;20611,387;17191,96
2012-10-26;20891,305;20891,305;20845,746;21988,451;21234,287;21285,127;21460,58
2012-09-07;10989,075;10989,075;10341,766;10536,129;9784,546;10395,86;5138,69
2012-09-14;8102,1333;8102,1333;7561,811;8134,084;7159,048;7846,516;4980,64
2012-09-21;7205,007;7205,007;6770,67;7534,5684;6679,5894;7296,9673;4979,52
2012-09-28;6809,15;6809,15;6885,2085;7541,423;7745,11;7667,515;4364,69
2012-10-05;7804,0356;7804,0356;7544,204;7670,1807;7182,7495;7557,196;7322,07
2012-10-12;6702,7163;6702,7163;6338,7817;6756,9585;5977,3555;6538,9844;7733,2
2012-10-19;7668,888;7668,888;7397,219;7859,7627;7346,723;7707,595;5355,52
2012-10-26;7869,8306;7869,8306;7852,668;8283,13;8212,8125;8263,653;7106,74
2012-09-07;9564,171;9564,171;9000,796;9169,956;8359,642;8970,956;7461,45
2012-09-14;8971,832;8971,832;8373,511;9007,213;8028,7466;8716,215;7541,58
2012-09-21;8624,587;8624,587;8104,675;9019,081;8099,1694;8716,547;7804,28
2012-09-28;8667,96;8667,96;8764,781;9600,134;9603,92;9526,325;7685,71
2012-10-05;9297,864;9297,864;8988,296;9138,387;8676,578;9051,024;11140,24
2012-10-12;9256,193;9256,193;8753,613;9331,099;8530,833;9092,461;10485,04
2012-10-19;9797,731;9797,731;9450,648;10041,592;9475,566;9836,438;8702,47
2012-10-26;10065,971;10065,971;10044,02;10594,6045;10408,952;10459,794;11066,13
2012-09-07;5202,5728;5202,5728;4896,116;4988,134;3998,0435;4609,358;5011,22
2012-09-14;5250,0386;5250,0386;4899,9194;5270,742;4306,953;4994,4214;6001,13
2012-09-21;4900,1504;4900,1504;4604,7563;5124,2866;4374,733;4992,111;6550,81
2012-09-28;5269,1025;5269,1025;5327,9585;5835,755;6205,0625;6127,468;5035,97
2012-10-05;6320,083;6320,083;6109,6587;6211,6807;5698,797;6073,243;8784,99
2012-10-12;6448,022;6448,022;6097,916;6500,2026;5722,661;6284,29;12773,34
2012-10-19;6831,3237;6831,3237;6589,3257;7001,3516;6509,1587;6870,031;7004,13
2012-10-26;6861,1;6861,1;6846,1377;7221,424;7204,082;7254,9233;7412,16
2012-09-07;1270,4921;1270,4921;1195,654;1218,125;65,962746;677,2771;1060,29
2012-09-14;1143,5001;1143,5001;1067,2413;1148,0095;200,41476;887,883;857,88
2012-09-21;1109,0048;1109,0048;1042,151;1159,7313;583,5872;1200,9651;1047,27
2012-09-28;1157,2653;1157,2653;1170,1919;1281,7205;2093,225;2015,6306;948,57
2012-10-05;1311,7653;1311,7653;1268,0907;1289,2659;690,479;1064,9255;1492,09
2012-10-12;1455,0325;1455,0325;1376,029;1466,8074;729,6718;1291,3005;1536,58
2012-10-19;1393,2037;1393,2037;1343,8499;1427,8799;1071,0385;1431,9108;1841,73
2012-10-26;1364,0015;1364,0015;1361,0269;1435,6346;1706,9834;1757,8246;1712,02
2012-09-07;323,35474;323,35474;304,3076;310,02673;0,0;0,0;374,15
2012-09-14;366,4611;366,4611;342,02222;367,90622;0,0;110,84397;403,87
2012-09-21;356,69098;356,69098;335,18872;373,00626;0,0;448,6513;490,61
2012-09-28;340,45578;340,45578;344,2587;377,06924;1276,4158;1198,821;402,73
2012-10-05;358,50458;358,50458;346,56836;352,3555;0,0;111,66492;641,7
2012-10-12;264,71466;264,71466;250,34157;266,85687;0,0;100,98272;596,37
2012-10-19;297,67136;297,67136;287,1264;305,08023;0,0;336,37845;656,45
2012-10-26;377,95425;377,95425;377,13;397,80322;720,93616;771,7774;742,48
2012-09-07;3731,2466;3731,2466;3511,4583;3577,4526;2526,7173;3138,0315;3268,08
2012-09-14;3708,1084;3708,1084;3460,8188;3722,7314;2765,023;3452,4912;3418,62
2012-09-21;3670,7378;3670,7378;3449,4563;3838,6396;3145,3203;3762,698;3683,28
2012-09-28;3083,2947;3083,2947;3117,735;3414,88;4019,2546;3941,66;3515,91
2012-10-05;3755,3894;3755,3894;3630,3555;3690,9768;3134,103;3508,5498;4288,34
2012-10-12;3818,1494;3818,1494;3610,837;3849,0479;3092,7888;3654,4175;3465,18
2012-10-19;3803,465;3803,465;3668,7283;3898,131;3481,2998;3842,172;3739,1
2012-10-26;4206,6733;4206,6733;4197,4995;4427,5947;4549,6553;4600,4966;4077,2
2012-09-07;34657,79;34657,79;32616,28;33229,27;33453,258;34064,574;18368,51
2012-09-14;32377,775;32377,775;30218,537;32505,457;31434,69;32122,158;14288,22
2012-09-21;28112,965;28112,965;26418,242;29398,87;27587,547;28204,926;13403,63
2012-09-28;26749,127;26749,127;27047,914;29625,795;27685,086;27607,492;13085,95
2012-10-05;25505,81;25505,81;24656,605;25068,334;24884,523;25258,97;11676,98
2012-10-12;20469,66;20469,66;19358,227;20635,31;19744,299;20305,928;10487,17
2012-10-19;18897,97;18897,97;18228,514;19368,33;18575,805;18936,678;8548,87
2012-10-26;17238,744;17238,744;17201,15;18144,07;17581,727;17632,566;9350,9
2012-09-07;2922,5466;2922,5466;2750,3948;2802,0854;1718,0173;2329,3315;2669,67
2012-09-14;2799,574;2799,574;2612,8735;2810,6143;1856,4886;2543,9568;2115,88
2012-09-21;2836,6606;2836,6606;2665,6592;2966,4114;2311,2432;2928,6208;1986,16
2012-09-28;2738,9165;2738,9165;2769,5103;3033,4663;3674,8765;3597,2817;2047,42
2012-10-05;2976,1821;2976,1821;2877,0913;2925,1345;2354,8958;2729,3425;2520,85
2012-10-12;3032,4663;3032,4663;2867,8135;3057,0066;2307,1057;2868,7344;2258,74
2012-10-19;2823,1157;2823,1157;2723,1074;2893,3816;2500,9504;2861,8228;2559,08
2012-10-26;2752,7698;2752,7698;2746,7666;2897,3367;3095,7517;3146,593;2830,48
2012-09-07;4289,1816;4289,1816;4036,528;4112,3906;3084,6523;3695,9666;1499,7
2012-09-14;3853,5437;3853,5437;3596,5552;3868,74;2910,4583;3597,9265;1365,52
2012-09-21;3266,5657;3266,5657;3069,6487;3415,9807;2741,1482;3358,526;1490,66
2012-09-28;2537,3374;2537,3374;2565,6797;2810,209;3473,2974;3395,7026;1060,74
2012-10-05;2587,899;2587,899;2501,736;2543,5112;1966,6127;2341,0593;2063,02
2012-10-12;2640,8894;2640,8894;2497,498;2662,261;1915,5288;2477,1575;1276,81
2012-10-19;2471,051;2471,051;2383,5146;2532,554;2148,8857;2509,758;1529,52
2012-10-26;2388,3325;2388,3325;2383,124;2513,7605;2731,3145;2782,1558;1413,51
2012-09-07;6938,7515;6938,7515;6530,0254;6652,751;5734,222;6345,5366;6857,35
2012-09-14;6889,5474;6889,5474;6430,091;6916,7163;5946,462;6633,93;5000,5
2012-09-21;6591,514;6591,514;6194,16;6893,014;6066,0967;6683,4746;5375,99
2012-09-28;6926,618;6926,618;7003,9893;7671,5234;7862,578;7784,9834;3909,44
2012-10-05;6807,2505;6807,2505;6580,606;6690,4927;6185,9644;6560,4106;5852,15
2012-10-12;6761,406;6761,406;6394,2847;6816,1226;6036,045;6597,674;5238,49
2012-10-19;6286,7876;6286,7876;6064,0796;6443,2617;5964,6226;6325,4946;6241,78
2012-10-26;5744,59;5744,59;5732,062;6046,278;6087,572;6138,413;5918,47
2012-09-07;9269,652;9269,652;8723,625;8887,576;8065,123;8676,4375;5001,36
2012-09-14;8533,561;8533,561;7964,4673;8567,213;7590,475;8277,943;4449,08
2012-09-21;7464,3345;7464,3345;7014,3647;7805,7583;6938,917;7556,295;4705,71
2012-09-28;6646,2163;6646,2163;6720,4546;7360,967;7582,1763;7504,5815;4390,19
2012-10-05;7113,8994;7113,8994;6877,0454;6991,882;6492,6133;6867,0596;6775,72
2012-10-12;6560,226;6560,226;6204,028;6613,315;5834,865;6396,494;7617,49
2012-10-19;6752,48;6752,48;6513,275;6920,5454;6430,315;6791,187;5170,49
2012-10-26;7060,0967;7060,0967;7044,7;7430,8716;7403,0786;7453,92;6313,48
2012-09-07;9757,456;9757,456;9182,695;9355,274;8552,927;9164,241;9601,08
2012-09-14;9551,769;9551,769;8914,772;9589,437;8608,684;9296,151;8723,62
2012-09-21;9136,903;9136,903;8586,106;9554,831;8611,485;9228,863;9670,5
