ds;AutoARIMA;AutoARIMA/BottomUp;AutoARIMA/TopDown_method-forecast_proportions;AutoARIMA/MiddleOut_middle_level-Total/Store_top_down_method-forecast_proportions;AutoARIMA/MinTrace_method-ols;AutoARIMA/MinTrace_method-wls_struct
2012-11-23;1557121,5;1660638,9;2215409,0;1557121,5;1992475,6;1751525,6
2012-11-30;1562416,8;1541897,1;1703274,6;1562416,8;1654302,1;1586000,9
2012-12-07;1562906,2;1462623,4;1891314,4;1562906,2;1777450,1;1594147,0
2012-12-14;1562464,2;1388184,9;2084566,6;1562464,2;1904058,8;1610719,9
2012-12-21;1562764,2;1332329,1;2692046,5;1562764,2;2306652,2;1733084,0
2012-11-02;543650,94;567883,56;553847,5;543650,94;561626,8;543540,9
2012-11-09;548854,75;583481,5;554981,94;548854,75;558985,2;545865,44
2012-11-16;542114,94;577385,3;536744,06;542114,94;530781,75;534383,94
2012-11-23;706430,0;539643,75;1005079,75;706430,0;1138217,8;763829,7
2012-11-30;743102,1;497619,0;810095,6;743102,1;832046,94;653765,06
2012-12-07;748081,44;496835,03;905273,2;748081,44;960611,6;702783,5
2012-12-14;721957,25;481199,1;963201,5;721957,25;1062601,4;735215,06
2012-12-21;991154,25;466037,62;1707380,5;991154,25;1731050,9;1010425,06
2012-11-02;958626,6;1019409,5;976606,4;958626,6;977077,2;976791,7
2012-11-09;938070,7;1023683,9;948542,94;938070,7;948863,25;960574,5
2012-11-16;918523,44;1058095,2;909423,4;918523,44;908544,8;962943,06
2012-11-23;906620,2;997581,06;1289902,1;906620,2;1341755,4;1092893,4
2012-11-30;910098,0;927417,2;992146,8;910098,0;1002455,8;952162,06
2012-12-07;911108,94;914014,5;1102557,1;911108,94;1126939,8;992886,94
2012-12-14;911064,7;880284,8;1215499,9;911064,7;1254435,8;1029311,56
2012-12-21;911359,44;809392,8;1569924,6;911359,44;1656751,5;1142205,1
2012-11-02;616619,3;601973,9;628184,5;616619,3;634073,1;597552,8
2012-11-09;545983,25;635578,4;552078,4;545983,25;556869,56;571279,6
2012-11-16;546597,94;614555,9;541182,7;546597,94;535731,4;556211,94
2012-11-23;548974,06;585498,4;781057,8;548974,06;983190,0;702471,5
2012-11-30;547195,75;514223,66;596527,56;547195,75;638833,94;562795,56
2012-12-07;547622,5;513373,16;662692,5;547622,5;762837,7;607652,44
2012-12-14;547789,0;493877,8;730834,44;547789,0;890647,9;649195,1
2012-12-21;548218,7;476863,7;944371,56;548218,7;1293572,4;783245,44
2012-11-02;25617,107;25617,107;22412,238;21999,62;22659,258;23841,91
2012-11-09;31084,295;31084,295;27930,936;27622,568;28679,373;29535,387
2012-11-16;24364,887;24364,887;21886,031;22105,031;22113,87;22968,568
2012-11-23;26736,057;26736,057;34758,754;24430,521;30435,861;27607,562
2012-11-30;21622,967;21622,967;22756,883;20874,928;22103,473;21699,734
2012-12-07;21634,383;21634,383;26445,926;21853,852;24638,22;22793,027
2012-12-14;19747,738;19747,738;27893,379;20907,182;25321,959;22067,773
2012-12-21;17751,764;17751,764;33016,77;19166,621;28927,576;22207,91
2012-11-02;33722,12;33722,12;29503,262;28960,094;30764,271;31946,924
2012-11-09;28083,902;28083,902;25234,92;24956,316;25678,98;26534,994
2012-11-16;29536,537;29536,537;26531,523;26797,01;27285,52;28140,219
2012-11-23;29804,67;29804,67;38748,164;27234,52;33504,477;30676,176
2012-11-30;22708,467;22708,467;23899,307;21922,875;23188,973;22785,234
2012-12-07;22035,404;22035,404;26936,133;22258,941;25039,242;23194,049
2012-12-14;23667,152;23667,152;33429,492;25056,715;29241,373;25987,188
2012-12-21;19873,717;19873,717;36963,42;21457,697;31049,53;24329,863
2012-11-02;26340,3;26340,3;23044,957;22620,688;23382,451;24565,104
2012-11-09;26246,857;26246,857;23584,234;23323,855;23841,936;24697,95
2012-11-16;19563,262;19563,262;17572,918;17748,76;17312,244;18166,943
2012-11-23;7310,128;7310,128;9503,68;6679,7524;11009,934;8181,633
2012-11-30;16292,25;16292,25;17146,621;15728,624;16772,756;16369,019
2012-12-07;15190,949;15190,949;18569,455;15345,054;18194,787;16349,594
2012-12-14;16485,895;16485,895;23286,076;17453,824;22060,115;18805,93
2012-12-21;16005,321;16005,321;29768,535;17280,98;27181,133;20461,467
2012-11-02;11167,27;11167,27;9770,171;9590,297;8209,421;9392,073
2012-11-09;11045,773;11045,773;9925,23;9815,652;8640,851;9496,865
2012-11-16;10695,312;10695,312;9607,183;9703,316;8444,293;9298,993
2012-11-23;8100,5557;8100,5557;10531,291;7402,019;11800,361;8972,061
2012-11-30;9197,368;9197,368;9679,681;8879,188;9677,874;9274,137
2012-12-07;7091,491;7091,491;8668,657;7163,43;10095,328;8250,136
2012-12-14;8358,131;8358,131;11805,733;8848,858;13932,352;10678,167
2012-12-21;8620,162;8620,162;16032,769;9307,209;19795,975;13076,309
2012-11-02;46904,766;46904,766;41036,668;40281,168;43946,918;45129,57
2012-11-09;48171,934;48171,934;43285,11;42807,227;45767,01;46623,027
2012-11-16;44644,996;44644,996;40102,867;40504,15;42393,977;43248,68
2012-11-23;41517,438;41517,438;53975,586;37937,26;45217,242;42388,94
2012-11-30;42042,35;42042,35;44247,062;40587,91;42522,86;42119,12
2012-12-07;43599,914;43599,914;53296,65;44042,215;46603,75;44758,56
2012-12-14;41889,977;41889,977;59168,953;44349,45;47464,2;44210,01
2012-12-21;36220,145;36220,145;67366,38;39106,973;47395,957;40676,29
2012-11-02;12628,714;12628,714;11048,778;10845,365;9670,865;10853,518
2012-11-09;14553,737;14553,737;13077,327;12932,949;12148,814;13004,829
2012-11-16;12201,79;12201,79;10960,395;11070,067;9950,771;10805,472
2012-11-23;11965,28;11965,28;15555,705;10933,477;15665,086;12836,785
2012-11-30;12547,091;12547,091;13205,064;12113,028;13027,597;12623,859
2012-12-07;7433,2827;7433,2827;9086,464;7508,6895;10437,12;8591,927
2012-12-14;9802,978;9802,978;13846,557;10378,537;15377,198;12123,014
2012-12-21;9072,4;9072,4;16873,893;9795,491;20248,213;13528,547
2012-11-02;11689,575;11689,575;10227,132;10038,846;8731,727;9914,379
2012-11-09;12756,71;12756,71;11462,601;11336,049;10351,787;11207,802
2012-11-16;11156,844;11156,844;10021,76;10122,041;8905,825;9760,525
2012-11-23;14383,17;14383,17;18699,13;13142,864;18082,975;15254,675
2012-11-30;15704,843;15704,843;16528,41;15161,538;16185,349;15781,611
2012-12-07;14233,831;14233,831;17399,47;14378,227;17237,668;15392,476
2012-12-14;12185,607;12185,607;17211,986;12901,057;17759,828;14505,644
2012-12-21;13198,402;13198,402;24547,904;14250,345;24374,215;17654,549
2012-11-02;8904,041;8904,041;7790,0864;7646,6675;5946,192;7128,8447
2012-11-09;8915,226;8915,226;8010,8164;7922,3745;6510,303;7366,3174
2012-11-16;9912,308;9912,308;8903,841;8992,937;7661,2896;8515,989
2012-11-23;6841,129;6841,129;8893,948;6251,197;10540,935;7712,634
2012-11-30;7109,355;7109,355;7482,1714;6863,4087;7589,8613;7186,123
2012-12-07;5728,8867;5728,8867;7003,006;5787,0034;8732,724;6887,531
2012-12-14;5792,1265;5792,1265;8181,2905;6132,1978;11366,348;8112,1626
2012-12-21;5536,2764;5536,2764;10297,003;5977,53;16712,088;9992,423
2012-11-02;13232,034;13232,034;11576,62;11363,488;10274,186;11456,838
2012-11-09;10572,121;10572,121;9499,628;9394,749;8167,1987;9023,213
2012-11-16;8836,265;8836,265;7937,2734;8016,697;6585,2466;7439,947
2012-11-23;4565,3086;4565,3086;5935,2217;4171,6274;8265,114;5436,8135
2012-11-30;5735,8535;5735,8535;6036,643;5537,4233;6216,36;5812,6216
2012-12-07;3232,4858;3232,4858;3951,399;3265,2776;6236,3228;4391,13
2012-12-14;2666,2883;2666,2883;3766,0918;2822,8333;8240,509;4986,324
2012-12-21;2604,7559;2604,7559;4844,6245;2812,3608;13780,567;7060,9023
2012-11-02;2110,7092;2110,7092;1846,6456;1812,648;-847,1399;335,51282
2012-11-09;1578,5117;1578,5117;1418,3789;1402,7195;-826,4107;29,60376
2012-11-16;1329,501;1329,501;1194,2391;1206,1891;-921,51715;-66,81693
2012-11-23;1118,7241;1118,7241;1454,4199;1022,25305;4818,53;1990,2291
2012-11-30;1199,6943;1199,6943;1262,6067;1158,1913;1680,2007;1276,4625
2012-12-07;918,9472;918,9472;1123,3235;928,2694;3922,7842;2077,5913
2012-12-14;767,6702;767,6702;1084,3225;812,74225;6341,891;3087,7063
2012-12-21;639,433;639,433;1189,291;690,3972;11815,245;5095,579
2012-11-02;51805,484;51805,484;45324,277;44489,836;48847,637;50030,29
2012-11-09;55022,727;55022,727;49440,92;48895,08;52617,805;53473,82
2012-11-16;49443,87;49443,87;44413,508;44857,926;47192,85;48047,555
2012-11-23;41867,742;41867,742;54431,008;38257,355;45567,547;42739,246
2012-11-30;40198,004;40198,004;42306,0;38807,367;40678,51;40274,773
2012-12-07;38762,844;38762,844;47383,8;39156,074;41766,68;39921,49
2012-12-14;41236,55;41236,55;58246,0;43657,66;46810,773;43556,586
2012-12-21;37658,29;37658,29;70041,21;40659,742;48834,1;42114,434
2012-11-02;3500,545;3500,545;3062,6038;3006,2195;542,6958;1725,3485
2012-11-09;3357,3408;3357,3408;3016,7542;2983,448;952,4184;1808,4329
2012-11-16;3470,6084;3470,6084;3117,5125;3148,7078;1219,5902;2074,2905
2012-11-23;3747,0164;3747,0164;4871,3843;3423,8994;7446,822;4618,5215
2012-11-30;2953,868;2953,868;3108,7695;2851,6797;3434,3743;3030,636
2012-12-07;2609,3262;2609,3262;3189,647;2635,7964;5613,163;3767,9702
2012-12-14;2909,544;2909,544;4109,6865;3080,371;8483,765;5229,58
2012-12-21;3149,1519;3149,1519;5857,155;3400,1465;14324,964;7605,2983
2012-11-02;8690,258;8690,258;7603,0493;7463,0737;5732,4087;6915,0615
2012-11-09;8411,401;8411,401;7558,1035;7474,659;6006,479;6862,493
2012-11-16;9540,83;9540,83;8570,156;8655,913;7289,812;8144,512
2012-11-23;6970,351;6970,351;9061,946;6369,276;10670,156;7841,856
2012-11-30;8074,027;8074,027;8497,432;7794,7085;8554,533;8150,795
2012-12-07;6298,368;6298,368;7699,141;6362,262;9302,205;7457,012
2012-12-14;5807,918;5807,918;8203,596;6148,916;11382,139;8127,954
2012-12-21;6298,821;6298,821;11715,2705;6800,8516;17474,633;10754,967
2012-11-02;9435,409;9435,409;8254,978;8102,999;6477,56;7660,213
2012-11-09;11713,539;11713,539;10525,254;10409,052;9308,616;10164,631
2012-11-16;11813,316;11813,316;10611,443;10717,625;9562,298;10416,998
2012-11-23;9079,977;9079,977;11804,607;8296,982;12779,782;9951,481
2012-11-30;7000,134;7000,134;7367,2227;6757,966;7480,64;7076,902
2012-12-07;5645,3325;5645,3325;6900,869;5702,6016;8649,17;6803,9766
2012-12-14;6304,075;6304,075;8904,41;6674,2046;11878,296;8624,111
2012-12-21;5675,2124;5675,2124;10555,413;6127,54;16851,023;10131,358
2012-11-02;22185,938;22185,938;19410,33;19052,977;19228,088;20410,74
2012-11-09;21734,248;21734,248;19529,408;19313,797;19329,326;20185,34
2012-11-16;19553,77;19553,77;17564,39;17740,148;17302,752;18157,451
2012-11-23;19938,252;19938,252;25921,127;18218,914;23638,057;20809,758
2012-11-30;15907,085;15907,085;16741,258;15356,784;16387,592;15983,854
2012-12-07;16012,943;16012,943;19574,264;16175,387;19016,781;17171,588
2012-12-14;14310,3;14310,3;20213,08;15150,496;19884,521;16630,336
2012-12-21;14316,206;14316,206;26626,926;15457,24;25492,018;18772,352
2012-11-02;6966,128;6966,128;6094,6196;5982,4146;4008,2788;5190,9316
2012-11-09;7602,705;7602,705;6831,4453;6756,024;5197,7827;6053,797
2012-11-16;5251,5605;5251,5605;4717,273;4764,4756;3000,5425;3855,2427
2012-11-23;6048,4907;6048,4907;7863,463;5526,9106;9748,296;6919,9956
2012-11-30;4485,377;4485,377;4720,5913;4330,207;4965,8833;4562,145
2012-12-07;3889,9165;3889,9165;4755,044;3929,3777;6893,7534;5048,5605
2012-12-14;4070,787;4070,787;5749,925;4309,794;9645,008;6390,823
2012-12-21;4481,7285;4481,7285;8335,634;4838,9326;15657,54;8937,875
2012-11-02;12571,889;12571,889;10999,0625;10796,564;9614,04;10796,692
2012-11-09;10752,204;10752,204;9661,442;9554,776;8347,281;9203,296
2012-11-16;7574,6206;7574,6206;6803,9873;6872,071;5323,6025;6178,3027
2012-11-23;10045,277;10045,277;13059,566;9179,041;13745,083;10916,782
2012-11-30;6280,2725;6280,2725;6609,612;6063,0083;6760,779;6357,0405
2012-12-07;7936,2993;7936,2993;9701,353;8016,809;10940,137;9094,943
2012-12-14;6913,7544;6913,7544;9765,573;7319,6797;12487,976;9233,79
2012-12-21;7686,073;7686,073;14295,442;8298,671;18861,885;12142,22
2012-11-02;9090,938;9090,938;7953,602;7807,173;6133,0894;7315,742
2012-11-09;9371,188;9371,188;8420,524;8327,559;6966,266;7822,2803
2012-11-16;11691,82;11691,82;10502,308;10607,397;9440,802;10295,502
2012-11-23;7336,6494;7336,6494;9538,159;6703,987;11036,455;8208,154
2012-11-30;4977,092;4977,092;5238,0923;4804,9106;5457,598;5053,86
2012-12-07;6939,4106;6939,4106;8482,753;7009,8076;9943,248;8098,0547
2012-12-14;8106,1973;8106,1973;11449,881;8582,134;13680,418;10426,233
2012-12-21;5647,455;5647,455;10503,786;6097,5703;16823,268;10103,602
2012-11-02;1654,7806;1654,7806;1447,7567;1421,1028;-1303,0685;-120,415764
2012-11-09;877,771;877,771;788,7251;780,01733;-1527,1514;-671,13696
2012-11-16;1425,9421;1425,9421;1280,8684;1293,6852;-825,076;29,624231
2012-11-23;1083,7719;1083,7719;1408,9795;990,31476;4783,5776;1955,2769
2012-11-30;768,65204;768,65204;808,9604;742,0608;1249,1583;845,42017
2012-12-07;727,61945;727,61945;889,4439;735,0008;3731,4563;1886,2635
2012-12-14;712,3186;712,3186;1006,13916;754,1407;6286,5396;3032,3547
2012-12-21;727,8938;727,8938;1353,8206;785,9086;11903,706;5184,04
2012-11-02;797,11755;797,11755;697,3929;684,5536;-2160,7314;-978,07886
2012-11-09;626,49963;626,49963;562,9441;556,729;-1778,4227;-922,4083
2012-11-16;508,1291;508,1291;456,43262;460,99985;-1742,889;-888,18884
2012-11-23;635,8181;635,8181;826,6082;580,9895;4335,6235;1507,3231
2012-11-30;414,54636;414,54636;436,2853;400,20526;895,0527;491,3145
2012-12-07;275,81808;275,81808;337,16074;278,61612;3279,655;1434,4623
2012-12-14;290,40808;290,40808;410,19702;307,4587;5864,629;2610,444
2012-12-21;245,10596;245,10596;455,87622;264,64145;11420,918;4701,2524
2012-11-02;4339,7695;4339,7695;3796,8357;3726,934;1381,9204;2564,5732
2012-11-09;3659,978;3659,978;3288,69;3252,3816;1255,0557;2111,07
2012-11-16;3559,839;3559,839;3197,665;3229,6624;1308,8209;2163,5212
2012-11-23;2778,3054;2778,3054;3611,992;2538,7234;6478,111;3649,8103
2012-11-30;2722,9407;2722,9407;2865,7324;2628,7415;3203,447;2799,7087
2012-12-07;2387,0398;2387,0398;2917,9236;2411,2551;5390,877;3545,6838
2012-12-14;2458,5393;2458,5393;3472,6494;2602,8867;8032,7603;4778,575
2012-12-21;2488,535;2488,535;4628,4634;2686,8767;13664,347;6944,681
2012-11-02;10518,486;10518,486;9202,555;9033,131;7560,637;8743,29
2012-11-09;12060,59;12060,59;10837,098;10717,453;9655,667;10511,682
2012-11-16;13967,152;13967,152;12546,15;12671,691;11716,134;12570,834
2012-11-23;11968,497;11968,497;15559,888;10936,416;15668,303;12840,002
2012-11-30;10552,699;10552,699;11106,087;10187,632;11033,205;10629,468
2012-12-07;10066,871;10066,871;12305,77;10168,994;13070,708;11225,516
2012-12-14;10781,983;10781,983;15229,389;11415,022;16356,204;13102,02
2012-12-21;10745,639;10745,639;19985,975;11602,091;21921,451;15201,785
2012-11-02;2831,6174;2831,6174;2477,3635;2431,754;-126,231674;1056,421
2012-11-09;2329,0454;2329,0454;2092,7744;2069,6694;-75,877;780,13745
2012-11-16;2487,7195;2487,7195;2234,6216;2256,9822;236,70132;1091,4016
2012-11-23;1862,9061;1862,9061;2421,909;1702,262;5562,712;2734,4111
2012-11-30;1669,4816;1669,4816;1757,0297;1611,7263;2149,9878;1746,2498
2012-12-07;1792,7664;1792,7664;2191,4822;1810,953;4796,6035;2951,4104
2012-12-14;1469,7892;1469,7892;2076,055;1556,0844;7044,0103;3789,8252
2012-12-21;1654,0063;1654,0063;3076,311;1785,8345;12829,818;6110,153
2012-11-02;1452,7561;1452,7561;1271,0067;1247,6069;-1505,093;-322,4403
2012-11-09;1681,0973;1681,0973;1510,5576;1493,8806;-723,82513;132,18933
2012-11-16;1082,046;1082,046;971,9599;981,6857;-1168,9722;-314,27188
2012-11-23;1101,5507;1101,5507;1432,0931;1006,5605;4801,3564;1973,0557
2012-11-30;870,08167;870,08167;915,70905;839,98145;1350,588;946,8498
2012-12-07;949,7937;949,7937;1161,0303;959,4289;3953,6306;2108,4377
2012-12-14;976,73584;976,73584;1379,6245;1034,0826;6550,9565;3296,772
2012-12-21;926,0168;926,0168;1722,3124;999,82245;12101,829;5382,163
2012-11-02;7383,071;7383,071;6459,4;6340,4795;4425,2217;5607,8745
2012-11-09;7048,3286;7048,3286;6333,308;6263,3857;4643,4062;5499,4204
2012-11-16;7243,7188;7243,7188;6506,751;6571,8604;4992,7007;5847,401
2012-11-23;6923,6826;6923,6826;9001,273;6326,632;10623,488;7795,1875
2012-11-30;5252,241;5252,241;5527,6704;5070,5415;5732,7476;5329,0093
2012-12-07;5296,056;5296,056;6473,913;5349,7817;8299,894;6454,7
2012-12-14;5599,092;5599,092;7908,632;5927,829;11173,3125;7919,128
2012-12-21;4483,339;4483,339;8338,629;4840,6714;15659,15;8939,485
2012-11-02;7344,384;7344,384;6425,5527;6307,2554;4386,5347;5569,1875
2012-11-09;3943,625;3943,625;3543,5623;3504,44;1538,7026;2394,717
2012-11-16;4865,383;4865,383;4370,3843;4414,116;2614,3647;3469,065
2012-11-23;4202,549;4202,549;5463,6084;3840,15;7902,3545;5074,0537
2012-11-30;4185,155;4185,155;4404,6255;4040,3706;4665,661;4261,923
2012-12-07;2560,8618;2560,8618;3130,4043;2586,8406;5564,6987;3719,5059
2012-12-14;3862,0125;3862,0125;5455,0337;4088,7617;9436,233;6182,0483
2012-12-21;4000,8997;4000,8997;7441,333;4319,7803;15176,712;8457,046
2012-11-02;10407,997;10407,997;9105,888;8938,244;7450,148;8632,801
2012-11-09;9556,869;9556,869;8587,368;8492,561;7151,947;8007,961
2012-11-16;10312,433;10312,433;9263,258;9355,949;8061,4146;8916,114
2012-11-23;10512,537;10512,537;13667,037;9606,008;14212,343;11384,042
2012-11-30;9069,195;9069,195;9544,787;8755,449;9549,701;9145,964
2012-12-07;8973,24;8973,24;10968,912;9064,27;11977,077;10131,885
2012-12-14;8730,159;8730,159;12331,218;9242,73;14304,38;11050,195
2012-12-21;5404,8535;5404,8535;10052,568;5835,6323;16580,666;9861,0
2012-11-02;1861,2316;1861,2316;1628,3792;1598,3999;-1096,6176;86,035164
2012-11-09;1981,287;1981,287;1780,2944;1760,6394;-423,6354;432,37903
2012-11-16;1544,3997;1544,3997;1387,2742;1401,1558;-706,61847;148,08176
2012-11-23;1079,3779;1079,3779;1403,2671;986,29974;4779,1836;1950,8829
2012-11-30;1267,941;1267,941;1334,4323;1224,077;1748,4474;1344,7092
2012-12-07;1057,7227;1057,7227;1292,9629;1068,4528;4061,5596;2216,3667
2012-12-14;1619,6989;1619,6989;2287,8;1714,7957;7193,92;3939,7349
2012-12-21;1222,4862;1222,4862;2273,7205;1319,9211;12398,298;5678,6323
2012-11-02;937,41455;937,41455;820,1378;805,0387;-2020,4346;-837,78186
2012-11-09;834,44037;834,44037;749,7902;741,51227;-1570,482;-714,4676
2012-11-16;445,2814;445,2814;399,97897;403,98132;-1805,7367;-951,0365
2012-11-23;730,955;730,955;950,29285;667,9225;4430,7607;1602,46
2012-11-30;259,6763;259,6763;273,29382;250,69289;740,1826;336,44446
2012-12-07;424,10547;424,10547;518,4276;428,4078;3427,9424;1582,7496
2012-12-14;373,47647;373,47647;527,52985;395,40427;5947,6973;2693,5127
2012-12-21;329,85452;329,85452;613,50134;356,14468;11505,667;4786,001
2012-11-02;2363,57;2363,57;2067,8718;2029,8013;-594,27905;588,37366
2012-11-09;2472,2346;2472,2346;2221,4377;2196,912;67,31221;923,32666
2012-11-16;2198,6475;2198,6475;1974,9596;1994,7219;-52,370697;802,3295
2012-11-23;2102,295;2102,295;2733,1309;1921,0074;5802,1006;2973,7998
2012-11-30;1508,5101;1508,5101;1587,6168;1456,3237;1989,0165;1585,2783
2012-12-07;2493,8494;2493,8494;3048,4878;2519,1482;5497,6865;3652,4934
2012-12-14;1834,2065;1834,2065;2590,7888;1941,8977;7408,4272;4154,2427
2012-12-21;1694,8384;1694,8384;3152,2554;1829,9209;12870,65;6150,985
2012-11-02;86258,35;86258,35;75466,86;74077,484;83300,5;84483,16
2012-11-09;90727,76;90727,76;81523,84;80623,79;88322,836;89178,85
2012-11-16;95258,57;95258,57;85567,08;86423,29;93007,555;93862,25
2012-11-23;108618,48;108618,48;141211,66;99251,97;112318,28;109489,984
2012-11-30;102243,7;102243,7;107605,4;98706,62;102724,21;102320,47
2012-12-07;83047,02;83047,02;101516,89;83889,49;86050,86;84205,664
2012-12-14;80086,59;80086,59;113121,09;84788,695;85660,81;82406,63
2012-12-21;74660,28;74660,28;138861,78;80610,875;85836,09;79116,43
2012-11-02;87084,8;87084,8;76189,914;74787,23;84126,945;85309,6
2012-11-09;41089,03;41089,03;36920,734;36513,117;38684,11;39540,125
2012-11-16;46672,664;46672,664;41924,242;42343,75;44421,645;45276,348
2012-11-23;43022,266;43022,266;55931,965;39312,32;46722,07;43893,77
2012-11-30;39834,3;39834,3;41923,223;38456,246;40314,81;39911,07
2012-12-07;35277,95;35277,95;43123,855;35635,824;38281,785;36436,594
2012-12-14;32372,69;32372,69;45725,934;34273,375;37946,91;34692,727
2012-12-21;29521,082;29521,082;54906,7;31873,98;40696,895;33977,227
2012-11-02;70647,88;70647,88;61809,367;60671,426;67690,03;68872,69
2012-11-09;67796,62;67796,62;60918,96;60246,39;65391,695;66247,71
2012-11-16;56693,797;56693,797;50925,832;51435,418;54442,777;55297,48
2012-11-23;67197,44;67197,44;87361,39;61402,793;70897,24;68068,945
2012-11-30;62806,023;62806,023;66099,59;60633,27;63286,53;62882,793
2012-12-07;64312,375;64312,375;78615,62;64964,79;67316,21;65471,02
2012-12-14;63715,42;63715,42;89997,06;67456,32;69289,64;66035,46
2012-12-21;59821,89;59821,89;111263,625;64589,832;70997,7;64278,035
2012-11-02;1839,7811;1839,7811;1609,6123;1579,9786;-1118,068;64,584724
2012-11-09;1258,5687;1258,5687;1130,8927;1118,4072;-1146,3536;-290,33923
2012-11-16;1368,606;1368,606;1229,3655;1241,667;-882,4122;-27,71195
2012-11-23;1370,529;1370,529;1781,784;1252,3441;5070,3345;2242,034
2012-11-30;907,93024;907,93024;955,5424;876,5206;1388,4365;984,69836
2012-12-07;1140,8054;1140,8054;1394,5234;1152,3783;4144,6426;2299,4495
2012-12-14;1028,6488;1028,6488;1452,9508;1089,0436;6602,8696;3348,6848
2012-12-21;875,0757;875,0757;1627,5664;944,8212;12050,888;5331,222
2012-11-02;0,0;0,0;0,0;0,0;-2957,849;-1775,1964
2012-11-09;6545,6855;6545,6855;5881,656;5816,7197;4140,763;4996,7773
2012-11-16;5147,4995;5147,4995;4623,799;4670,0664;2896,4814;3751,1816
2012-11-23;5800,389;5800,389;7540,913;5300,203;9500,194;6671,894
2012-11-30;6013,1807;6013,1807;6328,514;5805,1567;6493,687;6089,9487
2012-12-07;6009,822;6009,822;7346,4214;6070,788;9013,659;7168,466
2012-12-14;5730,73;5730,73;8094,569;6067,197;11304,951;8050,766
