,Date,key_Store_Dept,Predictions,p_20,p_80,Weekly_Sales,metric_Acc
331,2012-09-28,10_5,43131.42,36941.58,49569.85,65585.96,0.6576319336891174
332,2012-10-05,10_5,48722.844,41216.316,55146.723,54202.85,0.898898184299469
333,2012-10-12,10_5,47654.42,40330.703,57173.71,49683.63,0.959157407283783
334,2012-10-19,10_5,51113.83,45604.117,59633.082,49277.87,0.9627427458763123
335,2012-10-26,10_5,48831.887,38827.41,56188.43,51926.77,0.9403991103172302
336,2012-09-07,10_50,4308.1187,3767.3853,4794.728,3265.0,0.680514931678772
337,2012-09-14,10_50,4678.946,3906.8171,5373.1626,4365.0,0.9280765652656555
338,2012-09-21,10_50,4348.5986,3671.0588,5171.0977,4215.0,0.9683039784431458
339,2012-09-28,10_50,4202.7896,3256.038,5108.493,5220.0,0.8051320910453796
340,2012-10-05,10_50,4234.5415,3406.6006,5089.866,3990.0,0.938711404800415
341,2012-10-12,10_50,4372.0503,3552.39,5268.1733,3641.0,0.799217164516449
342,2012-10-19,10_50,4291.5615,3298.3833,5234.9355,4627.0,0.9275041222572327
343,2012-10-26,10_50,4349.4624,3586.7312,5237.962,4589.98,0.9475994110107422
344,2012-09-07,10_51,38.514618,0.0,204.00943,0.0,-inf
345,2012-09-14,10_51,53.85229,0.0,231.29286,0.0,-inf
346,2012-09-21,10_51,125.591095,0.0,333.7648,0.0,-inf
347,2012-09-28,10_51,213.06232,6.230354,430.07516,0.0,-inf
348,2012-10-05,10_51,185.23962,0.0,479.81793,0.0,-inf
349,2012-10-12,10_51,250.88622,24.833256,511.1049,0.0,-inf
350,2012-10-19,10_51,255.45415,0.0,534.345,0.0,-inf
351,2012-10-26,10_51,391.19543,79.50362,653.34186,0.0,-inf
352,2012-09-07,10_52,4401.82,3767.0862,4963.047,3997.65,0.8988981246948242
353,2012-09-14,10_52,4343.0703,3501.7473,5225.315,4397.19,0.9876922369003296
354,2012-09-21,10_52,4501.9966,3747.3596,5357.9707,4239.38,0.9380530118942261
355,2012-09-28,10_52,4506.793,3502.5713,5470.648,3875.75,0.8371816873550415
356,2012-10-05,10_52,4950.516,4110.999,5708.527,4199.24,0.821092426776886
357,2012-10-12,10_52,4434.33,3489.2932,5623.6665,4366.68,0.98450767993927
358,2012-10-19,10_52,4848.3867,3822.5955,5851.7993,4401.88,0.8985645174980164
359,2012-10-26,10_52,4615.282,3457.5427,5813.566,4693.25,0.9833872318267822
360,2012-09-07,10_54,39.688255,0.0,112.44097,122.52,0.3239328861236572
361,2012-09-14,10_54,48.13422,0.0,97.31666,81.6,0.5898801684379578
362,2012-09-21,10_54,48.908546,3.071807,68.08332,19.52,-0.5055607557296753
363,2012-09-28,10_54,48.37845,2.738933,78.12871,0.0,-inf
364,2012-10-05,10_54,63.706562,7.9636,120.634796,10.0,-4.3706560134887695
365,2012-10-12,10_54,85.262375,0.0,170.55374,55.88,0.47418802976608276
366,2012-10-19,10_54,63.429115,0.0,116.506355,114.0,0.5563957691192627
367,2012-10-26,10_54,54.572723,0.0,98.42679,43.8,0.7540473937988281
368,2012-09-07,10_55,14292.345,12647.951,16116.772,12960.03,0.8971982002258301
369,2012-09-14,10_55,13778.97,11576.831,16227.13,10420.7,0.677730917930603
370,2012-09-21,10_55,13534.856,11696.717,16874.938,12901.98,0.9509474039077759
371,2012-09-28,10_55,12308.29,10398.619,14764.916,15606.52,0.788663387298584
372,2012-10-05,10_55,13382.117,10607.024,16236.725,15877.08,0.8428575992584229
373,2012-10-12,10_55,13579.535,10774.831,16886.371,15998.44,0.848803699016571
374,2012-10-19,10_55,15315.966,11961.535,17589.668,14704.91,0.9584454894065857
375,2012-10-26,10_55,14732.635,12807.601,19537.613,16042.55,0.9183474779129028
376,2012-09-07,10_56,801.06775,567.119,1167.0336,968.35,0.8272502422332764
377,2012-09-14,10_56,724.6807,409.503,990.3456,855.7,0.846886396408081
378,2012-09-21,10_56,460.98065,150.8506,1040.6841,1231.35,0.37437015771865845
379,2012-09-28,10_56,397.51813,164.30107,710.44226,1075.59,0.3695814609527588
380,2012-10-05,10_56,646.63696,252.16061,1015.32306,832.86,0.7764053344726562
381,2012-10-12,10_56,739.0971,442.93808,1077.9686,1217.05,0.607285737991333
382,2012-10-19,10_56,634.25586,322.251,931.6524,1195.63,0.5304783582687378
383,2012-10-26,10_56,678.31555,336.23068,964.36334,775.17,0.8750539422035217
384,2012-09-07,10_58,3718.1184,3277.3079,4265.365,3330.0,0.8834479451179504
385,2012-09-14,10_58,4226.0317,3612.2642,4835.6763,2655.0,0.4082742929458618
386,2012-09-21,10_58,4174.006,3277.6584,4846.116,8425.0,0.49543094635009766
387,2012-09-28,10_58,3702.2537,2832.8298,4421.2656,3855.0,0.9603770971298218
388,2012-10-05,10_58,3304.3665,2529.3298,3909.0322,7635.0,0.43279188871383667
389,2012-10-12,10_58,3889.589,2927.0195,4664.685,3855.0,0.9910274744033813
390,2012-10-19,10_58,5156.0747,4080.1714,6028.8643,5450.0,0.9460687637329102
391,2012-10-26,10_58,4351.1787,3303.7708,5246.024,3180.0,0.6317048072814941
392,2012-09-07,10_59,256.7222,160.99554,352.46985,260.62,0.9850441217422485
393,2012-09-14,10_59,292.9723,173.24635,426.64194,279.46,0.9516485333442688
394,2012-09-21,10_59,295.3345,171.88509,458.553,272.22,0.9150888919830322
395,2012-09-28,10_59,329.28113,184.85764,466.53104,238.96,0.6220241189002991
396,2012-10-05,10_59,353.9913,214.95853,452.46982,176.14,-0.009715557098388672
397,2012-10-12,10_59,267.11618,106.15831,427.0557,307.11,0.8697736859321594
398,2012-10-19,10_59,304.8793,182.51448,441.8955,261.14,0.8325063586235046
399,2012-10-26,10_59,279.66595,156.39818,476.09525,296.62,0.9428425431251526
400,2012-09-07,10_6,7350.7236,6212.266,8131.9365,8284.37,0.8873002529144287
401,2012-09-14,10_6,7177.301,5793.6724,8415.583,5120.21,0.5982409119606018
402,2012-09-21,10_6,7169.0205,5852.627,8601.299,6194.45,0.8426704406738281
403,2012-09-28,10_6,6665.8467,5723.9014,7566.695,7608.8,0.8760707378387451
404,2012-10-05,10_6,7521.234,6389.524,8501.848,7463.37,0.9922469854354858
405,2012-10-12,10_6,6899.556,5305.9297,8459.617,7114.5,0.9697878956794739
406,2012-10-19,10_6,7791.361,6261.2803,9236.855,5992.58,0.6998319625854492
407,2012-10-26,10_6,8780.267,6441.792,11191.295,8891.25,0.9875176548957825
408,2012-09-07,10_60,501.32028,353.481,648.30615,531.0,0.9441059827804565
409,2012-09-14,10_60,477.4258,377.98053,606.13666,504.0,0.9472734332084656
410,2012-09-21,10_60,457.63913,317.52213,577.94507,387.0,0.8174699544906616
411,2012-09-28,10_60,451.2451,297.12735,637.7945,405.0,0.8858146071434021
412,2012-10-05,10_60,528.1848,375.07193,680.67926,585.0,0.9028800129890442
413,2012-10-12,10_60,506.51385,337.93536,659.2904,522.0,0.9703330397605896
414,2012-10-19,10_60,515.7739,270.94073,678.9234,450.0,0.8538357019424438
415,2012-10-26,10_60,420.7727,238.46121,632.7895,558.0,0.7540729641914368
416,2012-09-07,10_67,10549.412,9147.685,11635.076,9970.42,0.9419289827346802
417,2012-09-14,10_67,11104.554,9552.91,12362.956,10252.54,0.9168972969055176
418,2012-09-21,10_67,11084.379,9909.887,12638.852,10839.4,0.9773992300033569
419,2012-09-28,10_67,10845.793,9369.166,12415.781,10604.84,0.9772789478302002
420,2012-10-05,10_67,11695.308,9591.084,13816.591,11491.84,0.9822945594787598
421,2012-10-12,10_67,11137.646,8997.082,13188.048,11338.15,0.9823160171508789
422,2012-10-19,10_67,11076.06,8857.63,13106.558,12205.47,0.9074668884277344
423,2012-10-26,10_67,11163.86,8835.287,13149.226,11786.49,0.9471742510795593
424,2012-09-07,10_7,41462.24,38044.19,44505.45,40571.34,0.9780411720275879
425,2012-09-14,10_7,41070.66,36848.805,45001.26,42506.8,0.9662138819694519
426,2012-09-21,10_7,42210.453,38435.22,46343.676,50399.14,0.8375232815742493
427,2012-09-28,10_7,39595.44,34882.914,44365.234,46282.84,0.8555101752281189
428,2012-10-05,10_7,41120.727,36215.004,44989.805,51935.68,0.7917625904083252
429,2012-10-12,10_7,42859.56,37628.535,48115.97,47548.04,0.9013948440551758
430,2012-10-19,10_7,44704.797,39892.473,51708.184,60225.85,0.7422858476638794
431,2012-10-26,10_7,50126.98,43033.074,56410.387,54045.23,0.9275005459785461
432,2012-09-07,10_71,15101.678,13373.5205,16812.986,16976.59,0.8895589709281921
433,2012-09-14,10_71,14512.103,12506.7705,17052.496,14239.49,0.9808551669120789
434,2012-09-21,10_71,15056.218,12128.434,17162.318,13423.86,0.8783987760543823
435,2012-09-28,10_71,14145.496,12017.956,16369.242,13017.31,0.9133318066596985
436,2012-10-05,10_71,15087.418,12214.192,17355.49,14099.24,0.9299126863479614
437,2012-10-12,10_71,14443.968,11265.579,17261.875,11434.11,0.7367650270462036
438,2012-10-19,10_71,14207.591,11818.067,16927.984,10219.6,0.6097702980041504
439,2012-10-26,10_71,13519.98,11201.688,15993.765,12097.06,0.88237464427948
440,2012-09-07,10_72,102920.02,96488.164,109066.195,110519.11,0.9312418699264526
441,2012-09-14,10_72,101041.92,92748.23,109984.89,107830.89,0.9370405673980713
442,2012-09-21,10_72,102766.58,88530.305,114712.96,123513.57,0.8320266008377075
443,2012-09-28,10_72,100223.32,87242.4,110976.68,129930.09,0.771363377571106
444,2012-10-05,10_72,103252.1,91317.1,116226.99,121408.81,0.850449800491333
445,2012-10-12,10_72,104034.04,88197.56,123134.23,113547.32,0.9162174463272095
446,2012-10-19,10_72,116032.99,97533.57,131497.58,101213.23,0.8535787463188171
447,2012-10-26,10_72,110004.59,92055.55,133376.64,121126.83,0.9081769585609436
448,2012-09-07,10_74,39486.848,36151.324,43700.42,40175.34,0.9828628301620483
449,2012-09-14,10_74,37346.746,32878.73,42213.336,35218.81,0.9395794868469238
450,2012-09-21,10_74,36818.156,33063.684,40642.41,34016.43,0.9176360964775085
451,2012-09-28,10_74,34506.645,28619.594,38663.555,34885.51,0.9891396760940552
452,2012-10-05,10_74,37771.7,32634.11,43115.62,32861.26,0.8505706191062927
453,2012-10-12,10_74,37046.24,32212.152,40650.164,36822.83,0.993932843208313
454,2012-10-19,10_74,37518.715,32325.607,41486.57,33927.57,0.8941526412963867
455,2012-10-26,10_74,37213.71,29316.408,41333.375,33862.98,0.901050329208374
456,2012-09-07,10_77,23.339375,0.0,175.1988,0.0,-inf
457,2012-09-14,10_77,67.98777,0.0,261.4858,0.0,-inf
458,2012-09-21,10_77,145.10765,0.0,351.76926,0.0,-inf
459,2012-09-28,10_77,231.51059,0.0,443.948,0.0,-inf
460,2012-10-05,10_77,234.09154,16.815956,427.03827,0.0,-inf
461,2012-10-12,10_77,212.92548,0.0,500.70514,0.0,-inf
462,2012-10-19,10_77,284.95935,41.03227,560.4103,0.0,-inf
463,2012-10-26,10_77,311.21378,64.33196,606.8469,0.0,-inf
464,2012-09-07,10_78,28.028671,0.0,205.71368,0.0,-inf
465,2012-09-14,10_78,21.103209,0.0,240.18637,0.0,-inf
466,2012-09-21,10_78,69.64304,0.0,301.34576,0.0,-inf
467,2012-09-28,10_78,132.98914,0.0,350.10205,0.0,-inf
468,2012-10-05,10_78,154.13426,0.0,403.96744,0.0,-inf
469,2012-10-12,10_78,198.08475,0.0,511.05426,0.0,-inf
470,2012-10-19,10_78,236.49931,0.0,500.49088,0.0,-inf
471,2012-10-26,10_78,309.6716,23.085688,610.4938,0.0,-inf
472,2012-09-07,10_79,35720.484,32091.13,39456.47,35589.3,0.9963139891624451
473,2012-09-14,10_79,36754.58,32246.504,39939.0,35108.45,0.9531130194664001
474,2012-09-21,10_79,34225.406,30766.041,38380.695,35762.2,0.9570274353027344
475,2012-09-28,10_79,33326.44,28695.004,38725.094,32713.6,0.981266438961029
476,2012-10-05,10_79,34694.996,28274.805,39539.633,35624.42,0.9739104509353638
477,2012-10-12,10_79,35673.05,28705.66,38987.223,31683.02,0.874064028263092
478,2012-10-19,10_79,35994.89,28874.084,40292.24,34354.98,0.952265739440918
479,2012-10-26,10_79,34398.906,27807.35,39409.406,31374.16,0.9035911560058594
480,2012-09-07,10_8,85286.66,80965.11,90263.31,86112.6,0.9904085397720337
481,2012-09-14,10_8,82888.99,75018.57,88184.98,85335.84,0.9713268280029297
482,2012-09-21,10_8,81931.63,75952.82,88929.41,83915.42,0.9763596653938293
483,2012-09-28,10_8,80230.1,70768.055,91716.23,85974.5,0.9331848621368408
484,2012-10-05,10_8,87149.23,74256.46,102894.83,90222.53,0.9659364223480225
485,2012-10-12,10_8,81566.96,69206.82,91024.18,84337.02,0.967154860496521
486,2012-10-19,10_8,79313.266,65429.215,89051.09,85710.76,0.9253594875335693
487,2012-10-26,10_8,79423.93,66843.62,87761.984,85331.99,0.9307637810707092
488,2012-09-07,10_80,464.07953,272.33,615.07935,457.82,0.9863275289535522
489,2012-09-14,10_80,424.9939,287.0868,617.10455,135.83,-1.1288659572601318
490,2012-09-21,10_80,502.13785,364.13242,614.54346,133.21,-1.7695205211639404
491,2012-09-28,10_80,454.133,335.32147,640.2127,145.68,-1.1173326969146729
492,2012-10-05,10_80,385.81656,218.58408,547.1781,478.03,0.8070969581604004
493,2012-10-12,10_80,421.88416,261.9631,625.6423,171.86,-0.45481300354003906
494,2012-10-19,10_80,483.86758,298.47986,648.24927,205.74,-0.3518400192260742
495,2012-10-26,10_80,343.74976,199.24051,489.85397,299.09,0.8506811857223511
496,2012-09-07,10_81,10301.821,8921.281,11233.825,9986.94,0.9684707522392273
497,2012-09-14,10_81,10213.29,8665.32,11428.76,9355.89,0.9083571434020996
498,2012-09-21,10_81,10043.9375,8652.175,11294.723,9793.63,0.9744417667388916
499,2012-09-28,10_81,10527.4,8731.478,12028.737,9581.53,0.9012819528579712
500,2012-10-05,10_81,10870.9375,9312.653,12563.6045,10202.65,0.93449866771698
501,2012-10-12,10_81,10604.727,8899.315,12395.554,10286.65,0.9690787196159363
502,2012-10-19,10_81,11305.076,9022.341,12822.614,10596.78,0.933159351348877
503,2012-10-26,10_81,10604.063,8528.072,12596.046,10095.2,0.9495935440063477
504,2012-09-07,10_82,22177.072,20315.762,24924.344,20538.32,0.9202100038528442
505,2012-09-14,10_82,22707.037,20303.695,24835.877,19454.68,0.8328238725662231
506,2012-09-21,10_82,21477.77,18810.625,23393.188,20942.21,0.9744268655776978
507,2012-09-28,10_82,20489.006,17690.246,23462.135,21162.3,0.968184232711792
508,2012-10-05,10_82,21988.904,18901.35,25024.168,21970.45,0.9991599917411804
509,2012-10-12,10_82,22017.27,19163.193,25473.646,21360.52,0.9692540168762207
510,2012-10-19,10_82,21141.414,17650.715,24886.379,22789.7,0.9276741147041321
511,2012-10-26,10_82,21210.172,17478.111,24452.19,22861.31,0.9277758598327637
512,2012-09-07,10_83,226.43443,170.20978,280.9347,217.3,0.9579639434814453
513,2012-09-14,10_83,220.63986,154.952,285.56262,284.52,0.7754810452461243
514,2012-09-21,10_83,216.48814,147.96385,292.2582,235.94,0.9175559282302856
515,2012-09-28,10_83,219.6623,124.48005,295.2295,202.46,0.9150336384773254
516,2012-10-05,10_83,239.43849,154.77678,336.05002,211.28,0.8667242527008057
517,2012-10-12,10_83,245.81898,132.21474,354.37836,231.18,0.936677098274231
518,2012-10-19,10_83,235.09624,123.19308,332.2739,237.62,0.9893789887428284
519,2012-10-26,10_83,201.25441,91.23465,314.20544,185.24,0.9135478138923645
520,2012-09-07,10_85,2751.565,2326.405,3292.2527,2451.08,0.8774071931838989
521,2012-09-14,10_85,2813.2112,2315.9617,3322.7546,2617.06,0.9250490665435791
522,2012-09-21,10_85,2585.7532,2070.7314,3449.711,2803.74,0.9222514033317566
523,2012-09-28,10_85,2553.4263,2023.3534,3039.288,2152.97,0.8139982223510742
524,2012-10-05,10_85,2745.12,2192.256,3443.914,3556.24,0.7719164490699768
525,2012-10-12,10_85,2869.6694,2368.5051,3391.4285,2650.71,0.9173958897590637
526,2012-10-19,10_85,2851.2466,2034.8035,3329.742,2520.85,0.8689345121383667
527,2012-10-26,10_85,3050.663,2352.4385,3771.0483,2532.87,0.7955706715583801
528,2012-09-07,10_87,28309.357,25595.928,30132.865,31088.67,0.910600483417511
529,2012-09-14,10_87,28109.92,25327.373,30788.793,26330.07,0.9324023723602295
530,2012-09-21,10_87,26402.248,22437.977,30025.93,29977.43,0.8807375431060791
531,2012-09-28,10_87,25734.998,22089.203,28883.748,29571.6,0.8702605962753296
532,2012-10-05,10_87,27775.188,23944.566,30481.717,31967.54,0.8688559532165527
533,2012-10-12,10_87,25515.807,20701.977,28806.85,28400.12,0.8984401226043701
534,2012-10-19,10_87,26528.51,21866.086,29258.936,28251.09,0.9390260577201843
535,2012-10-26,10_87,24866.998,21060.36,29363.205,26972.25,0.9219474792480469
536,2012-09-07,10_9,73466.11,66891.16,79065.51,66073.17,0.8881098628044128
537,2012-09-14,10_9,63445.4,56782.152,71535.22,60251.59,0.9469921588897705
538,2012-09-21,10_9,60682.41,53490.59,66993.28,55717.61,0.9108934998512268
539,2012-09-28,10_9,57415.51,50529.37,63742.516,64358.02,0.892126739025116
540,2012-10-05,10_9,64476.09,55320.293,70112.11,61795.11,0.9566150307655334
541,2012-10-12,10_9,63136.363,55441.746,70915.4,58177.84,0.9147695302963257
542,2012-10-19,10_9,58542.734,50865.438,67131.87,54777.95,0.9312719106674194
543,2012-10-26,10_9,52952.23,44161.574,60552.145,57271.82,0.9245774149894714
544,2012-09-07,10_90,13979.639,12307.056,15552.215,14671.85,0.9528204798698425
545,2012-09-14,10_90,14007.273,12233.685,15818.217,13851.81,0.9887766242027283
546,2012-09-21,10_90,13906.978,11895.375,15513.417,13926.77,0.9985788464546204
547,2012-09-28,10_90,13714.64,11556.214,15876.548,14328.82,0.9571366906166077
548,2012-10-05,10_90,13895.555,11665.325,16383.363,14725.14,0.9436619877815247
549,2012-10-12,10_90,13946.116,10896.622,15838.87,13908.37,0.9972860813140869
550,2012-10-19,10_90,14006.942,11283.865,15916.135,14359.3,0.9754613637924194
551,2012-10-26,10_90,14358.505,11682.109,16521.402,14511.07,0.9894862771034241
552,2012-09-07,10_91,12660.829,11509.464,14070.473,11701.59,0.9180248975753784
553,2012-09-14,10_91,12422.515,11056.419,13937.024,11457.7,0.9157933592796326
554,2012-09-21,10_91,12110.148,10550.483,14203.875,11276.77,0.9260977506637573
555,2012-09-28,10_91,12318.543,10433.677,13865.957,11511.55,0.9298970699310303
556,2012-10-05,10_91,13288.497,11139.017,14781.897,13420.21,0.9901854991912842
557,2012-10-12,10_91,12439.66,10441.531,15166.444,12063.88,0.9688507914543152
558,2012-10-19,10_91,12397.876,9789.629,14841.314,12394.97,0.9997655153274536
559,2012-10-26,10_91,12310.517,9889.075,14438.089,10937.52,0.8744690418243408
560,2012-09-07,10_92,50584.22,46417.918,54734.973,51893.06,0.9747781157493591
561,2012-09-14,10_92,49814.74,44341.914,55477.85,50307.59,0.9902032613754272
562,2012-09-21,10_92,48927.254,42921.004,54598.656,49597.54,0.9864855408668518
563,2012-09-28,10_92,46011.19,41737.52,51725.434,50045.69,0.9193836450576782
564,2012-10-05,10_92,50572.14,45612.27,56683.312,54063.04,0.9354290962219238
565,2012-10-12,10_92,54010.7,44674.22,58580.152,53206.88,0.9848925471305847
566,2012-10-19,10_92,49191.645,40178.98,57065.258,55225.23,0.8907458186149597
567,2012-10-26,10_92,48055.83,40988.773,55237.62,53198.97,0.9033225774765015
568,2012-09-07,10_93,1379.8124,1130.1506,1586.2616,1309.95,0.9466678500175476
569,2012-09-14,10_93,1231.5233,891.0216,1573.9644,982.62,0.7466942071914673
570,2012-09-21,10_93,1300.996,947.9174,1510.3997,1506.22,0.8637489676475525
571,2012-09-28,10_93,1195.1896,846.9868,1556.0243,963.14,0.7590697407722473
572,2012-10-05,10_93,1294.4365,918.4826,1686.2738,1253.08,0.9669960737228394
573,2012-10-12,10_93,1229.5071,847.69904,1665.1719,1082.18,0.8638609051704407
574,2012-10-19,10_93,1276.5342,957.3857,1516.8705,964.36,0.6762887239456177
575,2012-10-26,10_93,1046.7998,772.97687,1338.5668,1079.06,0.97010338306427
576,2012-09-07,10_94,0.0,0.0,8.13789,0.0,
577,2012-09-14,10_94,3.8627057,0.0,12.959159,0.0,-inf
578,2012-09-21,10_94,5.451146,0.0,15.343719,65.49,0.08323627710342407
579,2012-09-28,10_94,4.751487,0.0,13.793772,50.44,0.09420078992843628
580,2012-10-05,10_94,5.6573186,0.0,14.525303,58.2,0.09720480442047119
581,2012-10-12,10_94,6.572094,1.2026893,11.990212,279.36,0.023525476455688477
582,2012-10-19,10_94,0.8154819,0.0,13.132125,494.02,0.0016507506370544434
583,2012-10-26,10_94,2.4055393,0.0,13.575492,795.76,0.003022909164428711
584,2012-09-07,10_95,72034.3,67466.055,76437.484,71977.12,0.9992055892944336
585,2012-09-14,10_95,70900.375,63734.28,75536.28,66570.53,0.9349585771560669
586,2012-09-21,10_95,69413.85,62306.023,76863.57,67963.11,0.9786539673805237
587,2012-09-28,10_95,67715.23,60762.88,75298.984,67903.38,0.9972290396690369
588,2012-10-05,10_95,70038.28,63534.434,76335.01,71869.34,0.9745223522186279
589,2012-10-12,10_95,69080.37,61679.875,75352.97,69742.01,0.990513026714325
590,2012-10-19,10_95,63735.97,54645.977,74276.28,68044.5,0.9366806745529175
591,2012-10-26,10_95,62251.305,53255.434,72847.5,64643.03,0.963001012802124
592,2012-09-07,10_96,12439.994,11237.087,13444.743,14242.39,0.8734484910964966
593,2012-09-14,10_96,11926.613,10210.057,13268.209,12336.2,0.966797947883606
594,2012-09-21,10_96,12075.046,10285.648,12958.991,13565.23,0.8901467323303223
595,2012-09-28,10_96,11911.15,10546.764,13177.415,14380.23,0.8283003568649292
596,2012-10-05,10_96,12402.485,10542.482,13716.859,13666.98,0.9074780941009521
597,2012-10-12,10_96,12273.31,10291.92,14051.167,14449.84,0.8493734002113342
598,2012-10-19,10_96,13032.66,10704.709,14852.856,14763.96,0.8827347159385681
599,2012-10-26,10_96,12766.393,10290.816,14584.62,13966.23,0.9140900373458862
