,Date,key_Store_Dept,Predictions,p_20,p_80
488,2012-11-02,10_80,324.4769,156.71454,475.92844
489,2012-11-09,10_80,210.13602,81.83937,417.1501
490,2012-11-16,10_80,192.24211,37.711292,399.84354
491,2012-11-23,10_80,257.841,27.543629,324.22662
492,2012-11-30,10_80,195.51492,34.42031,330.647
493,2012-12-07,10_80,178.73906,49.074398,282.20203
494,2012-12-14,10_80,146.48433,0.881333,319.01166
495,2012-12-21,10_80,139.7408,8.292796,282.24554
496,2012-11-02,10_81,10668.278,5525.3647,16439.178
497,2012-11-09,10_81,13022.707,6944.46,18181.035
498,2012-11-16,10_81,11490.625,4030.979,18109.24
499,2012-11-23,10_81,11913.501,2462.3738,17478.533
500,2012-11-30,10_81,10928.122,3006.9575,14130.945
501,2012-12-07,10_81,8100.118,3144.5483,13538.823
502,2012-12-14,10_81,8264.803,3793.1445,13629.211
503,2012-12-21,10_81,8835.146,3888.1157,13104.135
504,2012-11-02,10_82,25796.324,14878.658,36198.668
505,2012-11-09,10_82,25358.54,14422.185,38104.586
506,2012-11-16,10_82,28440.383,11567.124,41591.04
507,2012-11-23,10_82,24800.482,6517.559,39790.94
508,2012-11-30,10_82,23536.2,5366.5337,38887.02
509,2012-12-07,10_82,22029.5,9403.216,29479.154
510,2012-12-14,10_82,18772.596,6894.6494,27375.176
511,2012-12-21,10_82,17389.807,10747.46,26625.314
512,2012-11-02,10_83,177.87012,58.61195,339.69946
513,2012-11-09,10_83,185.85516,17.440228,301.863
514,2012-11-16,10_83,154.83704,12.582278,298.8099
515,2012-11-23,10_83,155.68594,6.1039543,289.26025
516,2012-11-30,10_83,119.20583,0.0,272.65546
517,2012-12-07,10_83,158.9939,2.7369075,299.5373
518,2012-12-14,10_83,110.45329,0.0,240.2499
519,2012-12-21,10_83,173.41252,0.0,242.42047
520,2012-11-02,10_85,2576.8093,1148.7986,4279.664
521,2012-11-09,10_85,2955.2185,1148.1293,4354.901
522,2012-11-16,10_85,2720.653,841.5959,4342.5693
523,2012-11-23,10_85,2592.4868,782.67804,4226.79
524,2012-11-30,10_85,2122.443,599.39825,3769.1018
525,2012-12-07,10_85,2260.2727,888.78516,3343.901
526,2012-12-14,10_85,2387.4648,912.672,3219.3843
527,2012-12-21,10_85,2104.4958,847.46234,3660.9314
528,2012-11-02,10_87,34975.01,22763.928,42919.023
529,2012-11-09,10_87,35454.883,15619.12,50211.555
530,2012-11-16,10_87,33322.94,14561.675,48918.934
531,2012-11-23,10_87,35618.234,13081.18,49499.695
532,2012-11-30,10_87,28398.984,9915.892,44899.516
533,2012-12-07,10_87,29457.498,13303.811,42377.805
534,2012-12-14,10_87,26483.81,14859.123,35801.71
535,2012-12-21,10_87,27482.875,15027.226,36642.855
536,2012-11-02,10_9,70374.66,52262.492,87582.05
537,2012-11-09,10_9,64800.453,38433.055,96541.234
538,2012-11-16,10_9,64600.88,30944.809,91123.39
539,2012-11-23,10_9,63632.42,23877.744,104136.43
540,2012-11-30,10_9,54728.42,28444.996,83629.98
541,2012-12-07,10_9,54930.61,21071.688,91681.375
542,2012-12-14,10_9,55485.84,28133.607,83444.45
543,2012-12-21,10_9,57585.37,22211.527,83554.02
544,2012-11-02,10_90,17383.363,11208.739,22914.719
545,2012-11-09,10_90,16292.294,7282.5376,24859.477
546,2012-11-16,10_90,16054.985,5949.389,26435.457
547,2012-11-23,10_90,18446.95,3787.062,29489.51
548,2012-11-30,10_90,16804.484,5471.9883,24604.078
549,2012-12-07,10_90,14366.043,6073.7866,21089.533
550,2012-12-14,10_90,11409.215,5805.513,18988.234
551,2012-12-21,10_90,12066.644,6352.0444,18841.488
552,2012-11-02,10_91,15207.983,8572.314,19464.547
553,2012-11-09,10_91,13319.066,5797.8867,18837.334
554,2012-11-16,10_91,13624.2,6607.4185,19203.408
555,2012-11-23,10_91,12266.182,3302.9878,16899.025
556,2012-11-30,10_91,11227.26,3088.5605,15972.903
557,2012-12-07,10_91,12379.021,4870.658,16929.752
558,2012-12-14,10_91,10930.929,6347.5474,15268.333
559,2012-12-21,10_91,10149.644,6467.7476,13507.87
560,2012-11-02,10_92,52357.06,44943.69,74270.74
561,2012-11-09,10_92,57473.37,30480.688,87391.1
562,2012-11-16,10_92,64465.29,39515.344,99700.26
563,2012-11-23,10_92,54305.246,17900.688,87161.695
564,2012-11-30,10_92,51506.496,22480.96,77902.23
565,2012-12-07,10_92,41188.95,14798.433,81444.1
566,2012-12-14,10_92,51058.914,19351.479,81010.516
567,2012-12-21,10_92,42383.926,18903.166,66218.47
568,2012-11-02,10_93,1182.3765,335.3243,1487.5598
569,2012-11-09,10_93,1102.707,422.88358,1655.4207
570,2012-11-16,10_93,941.7918,310.43848,1681.3607
571,2012-11-23,10_93,749.39276,253.11482,1438.5946
572,2012-11-30,10_93,812.0882,138.44409,1520.6691
573,2012-12-07,10_93,870.4272,340.09,1496.6288
574,2012-12-14,10_93,878.48,264.0646,1405.7272
575,2012-12-21,10_93,846.4925,289.87207,1481.0162
576,2012-11-02,10_94,286.20605,0.0,880.14764
577,2012-11-09,10_94,361.95898,0.0,644.3541
578,2012-11-16,10_94,171.9402,0.0,515.43384
579,2012-11-23,10_94,198.8595,0.0,408.26663
580,2012-11-30,10_94,103.31832,0.0,246.91689
581,2012-12-07,10_94,49.10371,0.0,128.56416
582,2012-12-14,10_94,60.38581,0.0,145.35638
583,2012-12-21,10_94,43.64534,0.0,119.723694
584,2012-11-02,10_95,86645.72,57012.94,101214.805
585,2012-11-09,10_95,91926.34,57097.668,108034.8
586,2012-11-16,10_95,80289.48,46257.49,113570.43
587,2012-11-23,10_95,53886.387,19825.592,99238.52
588,2012-11-30,10_95,47964.066,22738.635,96181.25
589,2012-12-07,10_95,60427.984,22351.67,99250.75
590,2012-12-14,10_95,46200.906,19340.771,90020.64
591,2012-12-21,10_95,53685.39,16783.0,87562.02
592,2012-11-02,10_96,18583.576,10597.168,23303.088
593,2012-11-09,10_96,17774.771,5083.1772,25946.234
594,2012-11-16,10_96,14955.066,5723.2686,24935.422
595,2012-11-23,10_96,16070.956,6167.7686,26547.43
596,2012-11-30,10_96,11749.662,5042.8784,20142.648
597,2012-12-07,10_96,10147.863,4179.018,17030.875
598,2012-12-14,10_96,11493.889,5065.976,17465.63
599,2012-12-21,10_96,11125.222,5515.7197,17123.986
600,2012-11-02,10_97,4960.7773,2294.5283,7248.2334
601,2012-11-09,10_97,3932.0632,1258.088,8100.1055
602,2012-11-16,10_97,4115.2617,641.0715,8136.755
603,2012-11-23,10_97,3371.3115,346.68726,5918.5493
604,2012-11-30,10_97,3932.1694,31.110992,6178.816
605,2012-12-07,10_97,3320.3423,368.11487,5935.6455
606,2012-12-14,10_97,2829.378,205.05623,5713.2783
607,2012-12-21,10_97,3230.8547,798.2404,5418.0654
608,2012-11-02,10_98,459.87918,131.36491,835.333
609,2012-11-09,10_98,580.19934,0.0,701.7678
610,2012-11-16,10_98,322.76855,0.0,510.82568
611,2012-11-23,10_98,208.11807,0.0,411.50662
612,2012-11-30,10_98,0.0,0.0,283.762
613,2012-12-07,10_98,115.06592,0.0,285.693
614,2012-12-14,10_98,104.31951,0.0,267.56122
615,2012-12-21,10_98,112.6294,0.0,284.77786
616,2012-11-02,11_1,24424.26,15237.037,33595.69
617,2012-11-09,11_1,30987.672,14307.689,40641.81
618,2012-11-16,11_1,27959.553,13296.047,38063.695
619,2012-11-23,11_1,23119.043,9515.304,36520.246
620,2012-11-30,11_1,15479.78,5414.0747,31445.355
621,2012-12-07,11_1,16169.379,2466.8425,29676.215
622,2012-12-14,11_1,14240.231,4440.4854,25452.066
623,2012-12-21,11_1,14220.294,4154.3228,22511.83
624,2012-11-02,11_10,26004.402,16461.738,37178.574
625,2012-11-09,11_10,26763.738,16792.494,39821.79
626,2012-11-16,11_10,26261.055,9498.844,47160.098
627,2012-11-23,11_10,28261.088,9892.38,41355.062
628,2012-11-30,11_10,26484.568,11143.605,38506.97
629,2012-12-07,11_10,21539.818,11953.694,32991.836
630,2012-12-14,11_10,21732.41,13394.98,30247.865
631,2012-12-21,11_10,21531.465,12182.914,29972.207
632,2012-11-02,11_11,13712.711,8255.898,19415.928
633,2012-11-09,11_11,13636.454,6444.15,20210.73
634,2012-11-16,11_11,12939.463,4569.923,18812.066
635,2012-11-23,11_11,14349.872,4389.281,22919.197
636,2012-11-30,11_11,13343.106,3499.4753,22105.014
637,2012-12-07,11_11,14367.27,4377.876,18984.896
638,2012-12-14,11_11,13312.821,6193.327,17770.824
639,2012-12-21,11_11,13428.224,6390.107,18626.479
640,2012-11-02,11_12,4198.0176,1395.106,6774.8574
641,2012-11-09,11_12,4897.793,1321.4226,7518.838
642,2012-11-16,11_12,3453.5984,84.93375,6532.483
643,2012-11-23,11_12,3086.4846,611.114,5728.321
644,2012-11-30,11_12,3246.5176,481.9912,5196.5376
645,2012-12-07,11_12,8271.841,304.48206,5342.6953
646,2012-12-14,11_12,2144.397,546.9424,4589.7793
647,2012-12-21,11_12,2298.5889,430.0087,4370.403
648,2012-11-02,11_13,45782.4,35976.64,58397.543
649,2012-11-09,11_13,40986.594,27784.336,63011.098
650,2012-11-16,11_13,49296.105,22796.271,70900.28
651,2012-11-23,11_13,45322.324,23036.436,65796.63
652,2012-11-30,11_13,46193.37,15040.093,62895.574
653,2012-12-07,11_13,29408.016,19459.176,57921.05
654,2012-12-14,11_13,40472.23,19518.98,61902.91
655,2012-12-21,11_13,36755.17,20867.467,55068.816
656,2012-11-02,11_14,22468.846,15270.417,30629.01
657,2012-11-09,11_14,25913.28,14456.792,32732.795
658,2012-11-16,11_14,25843.654,13397.1045,35395.867
659,2012-11-23,11_14,22178.102,10657.791,34937.246
660,2012-11-30,11_14,21705.398,7908.3013,29599.434
661,2012-12-07,11_14,21930.332,10559.649,30660.18
662,2012-12-14,11_14,22544.162,13881.392,30535.898
663,2012-12-21,11_14,21005.275,12942.418,27818.764
664,2012-11-02,11_16,6793.2944,4203.022,8499.16
665,2012-11-09,11_16,7055.669,4570.1406,9945.074
666,2012-11-16,11_16,7666.463,3354.3928,11573.828
667,2012-11-23,11_16,7168.1943,3188.483,11533.092
668,2012-11-30,11_16,7396.13,3964.2297,10292.029
669,2012-12-07,11_16,7910.5938,4129.649,10943.802
670,2012-12-14,11_16,8332.482,5559.4756,10908.8955
671,2012-12-21,11_16,7971.948,5146.4663,10637.005
672,2012-11-02,11_17,12108.067,6742.625,17385.596
673,2012-11-09,11_17,11694.09,6275.4995,17916.334
674,2012-11-16,11_17,12325.593,5491.639,19059.807
675,2012-11-23,11_17,11816.678,3774.5095,17851.479
676,2012-11-30,11_17,12528.863,3706.673,17793.441
677,2012-12-07,11_17,11827.768,5034.043,14893.988
678,2012-12-14,11_17,12185.435,6196.0366,15464.248
679,2012-12-21,11_17,11957.496,6892.5713,14893.103
680,2012-11-02,11_18,22696.592,12114.925,37059.742
681,2012-11-09,11_18,19997.764,4815.216,35253.87
682,2012-11-16,11_18,13835.211,0.0,30173.04
683,2012-11-23,11_18,12479.702,0.0,25791.305
684,2012-11-30,11_18,10099.603,0.0,23398.729
685,2012-12-07,11_18,7225.123,0.0,17023.316
686,2012-12-14,11_18,6452.572,0.0,13882.451
687,2012-12-21,11_18,5975.9907,0.0,12633.062
688,2012-11-02,11_19,2154.2866,754.68756,3160.2234
689,2012-11-09,11_19,2127.98,668.9228,3255.6575
690,2012-11-16,11_19,2321.8206,554.76575,3357.6094
691,2012-11-23,11_19,1598.6664,175.81685,2739.4492
692,2012-11-30,11_19,1126.9708,4.560289,1944.1528
693,2012-12-07,11_19,1243.5387,211.52815,2144.3806
694,2012-12-14,11_19,1073.7253,223.71121,2089.679
695,2012-12-21,11_19,944.3402,0.0,1922.6747
696,2012-11-02,11_2,59791.69,42188.555,74827.17
697,2012-11-09,11_2,59559.05,40417.39,79408.86
698,2012-11-16,11_2,60667.797,35895.25,87630.23
699,2012-11-23,11_2,59529.953,27304.371,87423.36
700,2012-11-30,11_2,58518.39,30455.771,82747.9
701,2012-12-07,11_2,59765.83,31777.836,84112.3
702,2012-12-14,11_2,46736.535,33934.785,75143.2
703,2012-12-21,11_2,53209.1,32966.78,77123.445
704,2012-11-02,11_20,7788.1543,4927.7593,11575.239
705,2012-11-09,11_20,8645.004,3373.921,13411.9795
706,2012-11-16,11_20,8426.862,3593.5981,12292.336
707,2012-11-23,11_20,5326.7227,2640.8225,11579.26
708,2012-11-30,11_20,7265.428,3272.2317,10421.973
709,2012-12-07,11_20,7262.3374,3710.869,10643.862
710,2012-12-14,11_20,7855.301,3912.9624,10758.054
711,2012-12-21,11_20,8120.0537,4764.863,10383.529
712,2012-11-02,11_21,6937.147,4019.7295,9433.342
713,2012-11-09,11_21,5911.0117,2338.3499,10318.14
714,2012-11-16,11_21,5982.59,1420.7482,9387.364
715,2012-11-23,11_21,5193.6514,1811.4546,8219.844
716,2012-11-30,11_21,4512.1055,1820.4888,8163.359
717,2012-12-07,11_21,5611.7163,2168.745,8684.546
718,2012-12-14,11_21,5378.248,2347.2375,8011.972
719,2012-12-21,11_21,5315.922,3014.4104,7861.3955
720,2012-11-02,11_22,16048.126,9536.203,20926.918
721,2012-11-09,11_22,17722.297,7996.477,25086.191
722,2012-11-16,11_22,15127.128,5738.3276,24281.148
723,2012-11-23,11_22,13961.607,7446.2207,21077.86
724,2012-11-30,11_22,12862.661,5747.2363,18499.293
725,2012-12-07,11_22,12182.968,5473.2256,17856.867
726,2012-12-14,11_22,11430.584,5082.9766,17178.934
727,2012-12-21,11_22,12755.138,6929.5435,17144.87
728,2012-11-02,11_23,32382.477,20055.293,45711.117
729,2012-11-09,11_23,35949.84,18063.385,54075.438
730,2012-11-16,11_23,28283.135,10550.102,53947.676
731,2012-11-23,11_23,36337.22,14993.976,45957.96
732,2012-11-30,11_23,26689.807,11271.963,40208.156
733,2012-12-07,11_23,33730.31,18308.373,47833.875
734,2012-12-14,11_23,29937.428,17455.713,44212.88
735,2012-12-21,11_23,28204.664,17165.979,38319.574
736,2012-11-02,11_24,7965.332,5163.5034,12463.167
737,2012-11-09,11_24,7311.187,3498.3413,14236.374
738,2012-11-16,11_24,5544.7783,2338.4165,13806.746
739,2012-11-23,11_24,6704.5,499.53986,11294.809
740,2012-11-30,11_24,6496.145,2095.9468,10748.75
741,2012-12-07,11_24,4355.4834,1278.0663,8508.488
742,2012-12-14,11_24,5098.0396,2294.2695,8887.056
743,2012-12-21,11_24,4798.4194,2796.1646,7867.67
744,2012-11-02,11_25,11740.76,7956.9937,16067.111
745,2012-11-09,11_25,12231.675,6414.8716,18026.488
746,2012-11-16,11_25,11909.554,5432.763,16889.654
747,2012-11-23,11_25,12852.218,3934.6472,19947.031
748,2012-11-30,11_25,8971.475,3677.0273,13680.889
749,2012-12-07,11_25,9871.372,3509.153,13578.864
750,2012-12-14,11_25,9779.197,5237.592,13962.791
751,2012-12-21,11_25,9538.719,5638.3765,12588.742
752,2012-11-02,11_26,9636.558,6045.8677,14962.774
753,2012-11-09,11_26,10763.843,5307.923,16217.652
754,2012-11-16,11_26,11695.049,2307.9773,17232.293
755,2012-11-23,11_26,10312.874,2911.7957,15763.102
756,2012-11-30,11_26,9487.994,2120.982,13631.619
757,2012-12-07,11_26,9019.307,3091.8118,15000.93
758,2012-12-14,11_26,8324.069,3089.1729,12440.799
759,2012-12-21,11_26,7620.993,3466.2297,12948.476
760,2012-11-02,11_27,3098.2788,1309.8958,4699.6494
761,2012-11-09,11_27,2339.0583,777.35223,3928.3389
762,2012-11-16,11_27,2180.5354,803.12366,3994.142
763,2012-11-23,11_27,1828.1854,428.44052,3452.2676
764,2012-11-30,11_27,1698.7858,284.54276,2901.461
765,2012-12-07,11_27,1866.5992,563.9948,2689.085
766,2012-12-14,11_27,1470.8845,312.13663,2494.953
767,2012-12-21,11_27,1467.402,312.01492,2182.1846
768,2012-11-02,11_28,1310.2898,240.47777,2360.6543
769,2012-11-09,11_28,1523.6368,0.0,2451.407
770,2012-11-16,11_28,947.56323,0.0,2413.0784
771,2012-11-23,11_28,735.1867,0.0,1295.2329
772,2012-11-30,11_28,375.89258,0.0,967.4761
773,2012-12-07,11_28,469.5116,0.0,951.48193
774,2012-12-14,11_28,375.93027,0.0,778.8904
775,2012-12-21,11_28,462.8962,0.0,845.17194
776,2012-11-02,11_29,7922.094,3859.4324,12128.668
777,2012-11-09,11_29,8766.998,4611.386,11840.793
778,2012-11-16,11_29,8089.1235,2322.1062,12902.863
779,2012-11-23,11_29,9104.826,1532.7717,10503.53
780,2012-11-30,11_29,6699.439,1480.1808,10028.051
781,2012-12-07,11_29,4609.556,1769.6735,8844.423
782,2012-12-14,11_29,5093.8354,2110.0667,8226.895
783,2012-12-21,11_29,5235.073,2205.481,7790.9165
784,2012-11-02,11_3,12485.426,7726.39,16845.176
785,2012-11-09,11_3,13569.634,6334.957,19063.734
786,2012-11-16,11_3,11966.651,4150.0034,17211.045
787,2012-11-23,11_3,11902.697,5905.237,18391.396
788,2012-11-30,11_3,13774.872,5608.1494,18353.543
789,2012-12-07,11_3,14129.059,6310.047,17775.336
790,2012-12-14,11_3,13400.762,7020.801,17309.031
791,2012-12-21,11_3,12039.709,7836.2905,16408.44
792,2012-11-02,11_30,5322.8354,3195.0735,7922.6475
793,2012-11-09,11_30,5801.8667,2194.75,7637.026
794,2012-11-16,11_30,4496.7617,1675.072,6855.036
795,2012-11-23,11_30,5180.4326,1462.2363,6825.697
796,2012-11-30,11_30,4605.429,2028.7633,6924.8076
797,2012-12-07,11_30,3916.0923,1713.2686,6091.4453
798,2012-12-14,11_30,3498.1694,1239.8722,5669.673
799,2012-12-21,11_30,3321.4072,1714.5652,5126.0107
800,2012-11-02,11_31,1894.8059,1057.0314,2784.1265
801,2012-11-09,11_31,1896.9795,740.86017,2777.3257
802,2012-11-16,11_31,1561.866,568.978,2844.983
803,2012-11-23,11_31,1441.9175,508.44748,2725.9143
804,2012-11-30,11_31,1602.532,660.61584,2839.2385
805,2012-12-07,11_31,1691.3196,678.6702,2781.7341
806,2012-12-14,11_31,1674.205,727.79346,2772.6287
807,2012-12-21,11_31,1706.1016,776.4546,2699.0737
808,2012-11-02,11_32,9756.384,4789.7085,13866.843
809,2012-11-09,11_32,8668.646,2929.9482,14429.233
810,2012-11-16,11_32,8608.208,1564.5254,15005.402
811,2012-11-23,11_32,7216.284,1452.7445,13072.864
812,2012-11-30,11_32,7793.9434,2262.5972,12172.951
813,2012-12-07,11_32,7946.523,2246.1987,12598.592
814,2012-12-14,11_32,7114.8525,2756.2725,12089.367
815,2012-12-21,11_32,6542.6094,2517.6365,11262.617
816,2012-11-02,11_33,7547.22,5002.4365,11284.251
817,2012-11-09,11_33,6587.049,3243.4783,11063.665
818,2012-11-16,11_33,6939.47,2805.7468,10823.089
819,2012-11-23,11_33,5605.993,1507.647,10041.08
820,2012-11-30,11_33,7445.221,1509.9734,8964.532
821,2012-12-07,11_33,5983.185,1954.371,9642.68
822,2012-12-14,11_33,5372.0215,2680.65,7432.702
823,2012-12-21,11_33,5292.595,2626.8628,8400.914
824,2012-11-02,11_34,22862.676,14551.771,30296.105
825,2012-11-09,11_34,23341.928,9335.965,32472.205
826,2012-11-16,11_34,19894.977,7881.599,30881.09
827,2012-11-23,11_34,15417.165,5218.1006,28591.066
828,2012-11-30,11_34,17341.64,5694.7017,28022.973
829,2012-12-07,11_34,15759.684,4745.177,29244.506
830,2012-12-14,11_34,15700.543,5225.259,24046.17
831,2012-12-21,11_34,13826.019,7149.8047,22272.594
832,2012-11-02,11_35,4405.4053,2698.3115,6144.4204
833,2012-11-09,11_35,3838.9016,1270.0521,6233.624
834,2012-11-16,11_35,3310.5242,482.23138,6050.1123
835,2012-11-23,11_35,2754.364,0.0,5263.351
836,2012-11-30,11_35,2818.298,0.0,4411.624
837,2012-12-07,11_35,2612.7717,287.10443,4779.327
838,2012-12-14,11_35,2528.8647,289.6601,3985.1409
839,2012-12-21,11_35,2253.17,216.6599,4520.711
840,2012-11-02,11_36,1012.2131,378.9826,1439.4418
841,2012-11-09,11_36,903.3718,117.50298,1534.6079
842,2012-11-16,11_36,531.83923,23.764677,1115.6117
843,2012-11-23,11_36,190.14319,0.0,717.72894
844,2012-11-30,11_36,247.53305,0.0,591.25336
845,2012-12-07,11_36,309.81067,1.1512418,562.61743
846,2012-12-14,11_36,237.43385,0.0,513.2846
847,2012-12-21,11_36,297.50815,0.0,540.7578
848,2012-11-02,11_37,4021.209,2470.0806,6439.41
849,2012-11-09,11_37,5185.516,851.5742,7650.393
850,2012-11-16,11_37,5147.1016,1013.2188,8817.646
851,2012-11-23,11_37,3559.3674,463.27417,5252.0864
852,2012-11-30,11_37,3383.5254,915.6919,5423.782
853,2012-12-07,11_37,3665.9524,905.5222,4701.992
854,2012-12-14,11_37,2724.1392,1208.8499,4705.804
855,2012-12-21,11_37,2702.2607,712.8424,4880.8657
856,2012-11-02,11_38,72248.88,52980.277,89459.1
857,2012-11-09,11_38,70766.27,49835.348,106233.83
858,2012-11-16,11_38,74000.89,44296.87,106160.2
859,2012-11-23,11_38,86142.22,37333.28,111286.914
860,2012-11-30,11_38,91073.04,37327.42,114893.11
861,2012-12-07,11_38,76181.49,38949.887,101872.586
862,2012-12-14,11_38,72119.73,44843.535,99046.01
863,2012-12-21,11_38,74535.52,51133.082,91589.73
864,2012-11-02,11_4,28855.395,18493.646,38614.062
865,2012-11-09,11_4,32096.363,17055.705,42517.32
866,2012-11-16,11_4,39207.805,14445.062,47817.836
867,2012-11-23,11_4,27544.225,12478.094,45643.05
868,2012-11-30,11_4,21149.43,8131.5527,38329.69
869,2012-12-07,11_4,23611.37,12946.81,35679.543
870,2012-12-14,11_4,21079.234,12293.892,33772.188
871,2012-12-21,11_4,23040.383,15257.121,32011.367
872,2012-11-02,11_40,68411.67,39789.332,77772.74
873,2012-11-09,11_40,69569.99,38523.68,89895.54
874,2012-11-16,11_40,61258.004,34842.04,89003.9
875,2012-11-23,11_40,55565.74,31229.967,88359.34
876,2012-11-30,11_40,57938.887,33803.54,76977.99
877,2012-12-07,11_40,57846.676,32922.383,76782.59
878,2012-12-14,11_40,47082.02,31812.748,72760.125
879,2012-12-21,11_40,52030.816,34930.39,70629.06
880,2012-11-02,11_41,2100.707,1029.5422,2842.2039
881,2012-11-09,11_41,2265.6196,932.1909,3112.3914
882,2012-11-16,11_41,1519.5236,753.0279,3337.664
883,2012-11-23,11_41,1580.0933,700.9065,2332.6704
884,2012-11-30,11_41,1497.0692,720.99664,2310.6294
885,2012-12-07,11_41,1339.0386,478.61774,2077.4004
886,2012-12-14,11_41,1457.1672,759.5553,2073.3276
887,2012-12-21,11_41,1535.0781,738.8959,2253.8564
888,2012-11-02,11_42,5141.3213,3538.7737,9112.379
889,2012-11-09,11_42,6785.662,2607.8403,10305.062
890,2012-11-16,11_42,7063.9155,2070.7388,11139.115
891,2012-11-23,11_42,6876.71,1779.2456,11429.215
892,2012-11-30,11_42,5581.1562,2040.4371,9285.138
893,2012-12-07,11_42,6309.246,2022.8209,8912.269
894,2012-12-14,11_42,6653.6587,2494.9395,8762.701
895,2012-12-21,11_42,6328.4795,2779.3923,7557.1377
896,2012-11-02,11_44,6782.426,3607.5457,12302.211
897,2012-11-09,11_44,7698.3564,2252.0503,12587.259
898,2012-11-16,11_44,7050.7773,1448.0548,13654.344
899,2012-11-23,11_44,6855.161,1039.6056,11643.139
900,2012-11-30,11_44,5462.487,835.52496,10882.041
901,2012-12-07,11_44,5699.6206,773.3894,10878.699
902,2012-12-14,11_44,5093.859,645.0768,10111.539
903,2012-12-21,11_44,4878.634,835.8792,8472.434
904,2012-11-02,11_45,799.0969,22.898035,1395.8337
905,2012-11-09,11_45,1352.9926,718.67426,2007.3441
906,2012-11-16,11_45,1651.1271,809.29553,2549.048
907,2012-11-23,11_45,2176.286,1372.0917,3109.5725
908,2012-11-30,11_45,2731.528,1712.5513,3834.1594
909,2012-12-07,11_45,3336.0994,1967.069,4499.805
910,2012-12-14,11_45,3909.4297,2433.6099,5536.765
911,2012-12-21,11_45,4511.9077,2949.3206,5873.265
912,2012-11-02,11_46,24863.46,15867.158,33054.42
913,2012-11-09,11_46,39535.79,16753.262,42313.86
914,2012-11-16,11_46,27961.7,14060.104,42049.484
915,2012-11-23,11_46,24401.133,9514.878,37406.57
