,Date,key_Store_Dept,pred,p_20,p_80
491,2012-11-23,10_80,325.75247,93.379234,479.3068
492,2012-11-30,10_80,280.5741,51.994514,487.9036
493,2012-12-07,10_80,198.1499,23.255053,377.7569
494,2012-12-14,10_80,144.68997,0.0,336.5041
495,2012-12-21,10_80,100.49165,0.0,294.36206
496,2012-11-02,10_81,10560.728,7477.5664,14282.825
497,2012-11-09,10_81,10770.182,6763.15,14472.826
498,2012-11-16,10_81,10284.657,6220.1685,14201.081
499,2012-11-23,10_81,9872.767,4859.734,14129.848
500,2012-11-30,10_81,9767.534,5494.5757,13945.638
501,2012-12-07,10_81,9609.082,4509.252,14969.23
502,2012-12-14,10_81,9569.583,4452.963,13219.541
503,2012-12-21,10_81,8336.291,4395.8613,12520.902
504,2012-11-02,10_82,22318.53,17497.986,29214.271
505,2012-11-09,10_82,21089.523,15548.352,27074.73
506,2012-11-16,10_82,20673.156,14767.191,29626.799
507,2012-11-23,10_82,21779.297,12158.054,31408.89
508,2012-11-30,10_82,14523.605,10655.832,25528.797
509,2012-12-07,10_82,19147.363,10576.046,26367.63
510,2012-12-14,10_82,19047.945,10428.954,26719.697
511,2012-12-21,10_82,18755.898,10520.164,29867.395
512,2012-11-02,10_83,244.30927,136.79686,356.06223
513,2012-11-09,10_83,260.5104,50.55026,364.08478
514,2012-11-16,10_83,285.0755,102.973274,427.1733
515,2012-11-23,10_83,186.35228,18.235626,330.49243
516,2012-11-30,10_83,140.51724,15.788877,300.73608
517,2012-12-07,10_83,174.09111,0.0,325.45383
518,2012-12-14,10_83,199.07855,0.0,354.39368
519,2012-12-21,10_83,170.50278,0.0,376.14148
520,2012-11-02,10_85,2593.2024,1775.6118,3698.9104
521,2012-11-09,10_85,3337.9387,1814.0911,5135.5474
522,2012-11-16,10_85,3310.2983,1536.6079,4669.2744
523,2012-11-23,10_85,3005.8193,1017.69135,4211.7153
524,2012-11-30,10_85,3032.0596,1112.4916,4384.2656
525,2012-12-07,10_85,2803.535,887.3529,3727.4727
526,2012-12-14,10_85,2583.0632,868.82104,3945.8557
527,2012-12-21,10_85,2256.218,901.2358,4028.8105
528,2012-11-02,10_87,29031.578,24654.914,33768.793
529,2012-11-09,10_87,29884.86,22252.648,37495.49
530,2012-11-16,10_87,28371.627,19812.072,34815.53
531,2012-11-23,10_87,28539.79,19475.467,35565.535
532,2012-11-30,10_87,28497.768,20781.76,35895.18
533,2012-12-07,10_87,29248.312,20469.5,35419.125
534,2012-12-14,10_87,27454.127,19157.613,38615.973
535,2012-12-21,10_87,33069.156,19921.137,39989.254
536,2012-11-02,10_9,63403.016,54121.41,73299.63
537,2012-11-09,10_9,62357.445,49940.273,76918.266
538,2012-11-16,10_9,61654.586,41491.75,79887.26
539,2012-11-23,10_9,60222.32,38900.234,84135.07
540,2012-11-30,10_9,52984.24,35971.95,72351.33
541,2012-12-07,10_9,54657.37,35820.72,69733.31
542,2012-12-14,10_9,64632.496,34473.14,69330.23
543,2012-12-21,10_9,51862.6,29885.148,71128.49
544,2012-11-02,10_90,15475.897,12136.237,19030.129
545,2012-11-09,10_90,15327.55,11210.434,19882.453
546,2012-11-16,10_90,14573.411,9974.564,19582.47
547,2012-11-23,10_90,15431.691,8788.508,20873.71
548,2012-11-30,10_90,14007.184,7083.036,20014.293
549,2012-12-07,10_90,15744.195,6598.3115,19310.783
550,2012-12-14,10_90,12731.145,5939.7363,18205.049
551,2012-12-21,10_90,14860.148,6186.5635,20176.895
552,2012-11-02,10_91,11972.034,9889.665,15400.975
553,2012-11-09,10_91,11251.525,7366.538,15195.51
554,2012-11-16,10_91,12937.378,7541.804,15715.91
555,2012-11-23,10_91,11742.831,7318.8994,16089.808
556,2012-11-30,10_91,12039.152,7017.559,15612.93
557,2012-12-07,10_91,9821.108,5213.7637,16015.671
558,2012-12-14,10_91,11159.582,5665.348,15976.83
559,2012-12-21,10_91,10400.45,4438.135,14770.422
560,2012-11-02,10_92,55940.695,49198.93,62309.652
561,2012-11-09,10_92,56269.566,43060.23,65903.07
562,2012-11-16,10_92,52686.85,37076.406,65017.27
563,2012-11-23,10_92,55096.39,36461.312,67177.695
564,2012-11-30,10_92,53046.82,32576.771,64487.63
565,2012-12-07,10_92,53443.203,32110.861,67013.61
566,2012-12-14,10_92,50749.07,35055.773,66954.11
567,2012-12-21,10_92,51200.02,31852.584,73022.15
568,2012-11-02,10_93,1080.7374,690.77545,1535.873
569,2012-11-09,10_93,1154.0182,634.94073,1508.958
570,2012-11-16,10_93,1083.9469,511.03015,1534.0151
571,2012-11-23,10_93,1060.5568,456.90155,1655.727
572,2012-11-30,10_93,1004.8582,352.97803,1785.6232
573,2012-12-07,10_93,1062.3948,294.8816,1701.8127
574,2012-12-14,10_93,1161.7384,366.04672,1769.5931
575,2012-12-21,10_93,1123.1112,186.15036,1463.2803
576,2012-11-02,10_94,544.1401,267.3577,820.4625
577,2012-11-09,10_94,281.0122,0.0,784.7302
578,2012-11-16,10_94,235.78804,0.0,766.5963
579,2012-11-23,10_94,56.39148,0.0,312.13934
580,2012-11-30,10_94,83.4202,0.0,311.61206
581,2012-12-07,10_94,59.44937,0.0,315.4154
582,2012-12-14,10_94,22.855097,0.0,151.21295
583,2012-12-21,10_94,0.0,0.0,114.01272
584,2012-11-02,10_95,67851.836,55702.242,78957.375
585,2012-11-09,10_95,68573.62,53192.008,84653.11
586,2012-11-16,10_95,70320.46,49933.234,92635.82
587,2012-11-23,10_95,66021.8,45601.074,85111.42
588,2012-11-30,10_95,63689.496,46421.31,88050.14
589,2012-12-07,10_95,63806.047,42901.03,83153.85
590,2012-12-14,10_95,61977.234,40452.92,78913.3
591,2012-12-21,10_95,63139.21,41052.19,77251.11
592,2012-11-02,10_96,14380.196,11193.303,17858.79
593,2012-11-09,10_96,12424.168,9941.525,18373.676
594,2012-11-16,10_96,13559.393,8670.627,18911.783
595,2012-11-23,10_96,13270.946,8164.673,18309.754
596,2012-11-30,10_96,12314.785,7096.4663,17546.074
597,2012-12-07,10_96,12663.062,8089.304,16782.541
598,2012-12-14,10_96,12426.82,7112.853,18685.953
599,2012-12-21,10_96,10274.989,5904.1187,16884.055
600,2012-11-02,10_97,5061.7544,3695.802,7045.933
601,2012-11-09,10_97,5442.1133,3647.499,7278.0444
602,2012-11-16,10_97,5075.64,3106.172,6977.5054
603,2012-11-23,10_97,4886.304,3067.457,7203.985
604,2012-11-30,10_97,5402.893,2748.0261,7915.6914
605,2012-12-07,10_97,5834.017,2421.857,7422.583
606,2012-12-14,10_97,5423.445,2631.0637,7211.939
607,2012-12-21,10_97,4659.5527,2162.5933,7005.749
608,2012-11-02,10_98,322.7594,0.0,834.5743
609,2012-11-09,10_98,209.85068,0.0,684.0042
610,2012-11-16,10_98,152.50134,0.0,638.6232
611,2012-11-23,10_98,0.0,0.0,344.44986
612,2012-11-30,10_98,97.0176,0.0,232.31941
613,2012-12-07,10_98,48.284325,0.0,257.13916
614,2012-12-14,10_98,0.0,0.0,280.86118
615,2012-12-21,10_98,48.90125,0.0,259.33627
616,2012-11-02,11_1,23304.023,17488.373,28713.043
617,2012-11-09,11_1,22944.982,14276.06,29155.916
618,2012-11-16,11_1,21401.545,11096.746,29017.436
619,2012-11-23,11_1,20241.39,9693.161,26330.508
620,2012-11-30,11_1,17669.287,9376.453,27541.564
621,2012-12-07,11_1,18965.303,8612.605,27497.83
622,2012-12-14,11_1,16264.015,7573.871,23579.451
623,2012-12-21,11_1,13427.18,8477.3955,24116.086
624,2012-11-02,11_10,22487.686,17994.723,28137.111
625,2012-11-09,11_10,23417.09,16995.969,29009.441
626,2012-11-16,11_10,22135.695,13864.162,29152.107
627,2012-11-23,11_10,21830.436,12496.3,29831.514
628,2012-11-30,11_10,24175.588,12415.798,28262.955
629,2012-12-07,11_10,21661.137,12033.475,27496.283
630,2012-12-14,11_10,23413.592,11772.579,32042.127
631,2012-12-21,11_10,24460.39,11408.6045,34892.297
632,2012-11-02,11_11,14379.807,11086.885,16953.852
633,2012-11-09,11_11,14437.691,8865.747,19099.541
634,2012-11-16,11_11,14546.978,8510.111,19137.293
635,2012-11-23,11_11,13966.964,6574.1704,18877.738
636,2012-11-30,11_11,13393.412,6956.4937,17455.383
637,2012-12-07,11_11,13750.771,6815.5957,19472.87
638,2012-12-14,11_11,13067.07,6500.109,20461.26
639,2012-12-21,11_11,11119.591,5334.3623,18079.578
640,2012-11-02,11_12,3837.7034,3050.5337,5644.1396
641,2012-11-09,11_12,4583.371,2768.829,6380.9507
642,2012-11-16,11_12,3929.786,2298.6907,5965.3413
643,2012-11-23,11_12,3815.8518,1627.6208,5441.598
644,2012-11-30,11_12,3928.213,1431.9841,5654.793
645,2012-12-07,11_12,3761.1292,1286.6359,5999.3545
646,2012-12-14,11_12,4020.3516,978.532,5737.268
647,2012-12-21,11_12,3726.0276,836.8539,6853.5767
648,2012-11-02,11_13,41652.816,32897.023,48269.625
649,2012-11-09,11_13,41653.836,31391.424,50090.934
650,2012-11-16,11_13,39253.668,29640.11,47274.78
651,2012-11-23,11_13,38531.938,28687.865,47535.43
652,2012-11-30,11_13,40529.883,25514.084,52283.684
653,2012-12-07,11_13,41805.25,27569.6,54557.09
654,2012-12-14,11_13,51045.035,25685.451,51878.24
655,2012-12-21,11_13,43390.48,23130.92,50866.188
656,2012-11-02,11_14,22183.217,17938.746,26777.557
657,2012-11-09,11_14,22553.824,16558.195,26467.861
658,2012-11-16,11_14,21025.303,15000.432,27460.252
659,2012-11-23,11_14,18991.512,13449.702,27216.385
660,2012-11-30,11_14,25554.193,12950.253,27739.94
661,2012-12-07,11_14,20648.44,13741.148,27887.334
662,2012-12-14,11_14,19149.816,9501.7,27321.504
663,2012-12-21,11_14,19034.838,9290.645,27344.682
664,2012-11-02,11_16,6901.4346,5506.3965,8287.748
665,2012-11-09,11_16,7047.2715,5301.071,8949.637
666,2012-11-16,11_16,6833.0396,4131.573,8556.791
667,2012-11-23,11_16,6118.2188,3979.9375,8666.553
668,2012-11-30,11_16,6487.8257,3600.8232,9390.299
669,2012-12-07,11_16,6888.27,3443.082,9875.715
670,2012-12-14,11_16,7182.7583,3505.1775,10451.665
671,2012-12-21,11_16,7534.449,4041.861,11013.346
672,2012-11-02,11_17,11518.276,9437.943,15198.402
673,2012-11-09,11_17,12671.952,7482.501,16466.916
674,2012-11-16,11_17,13759.589,7732.173,17960.326
675,2012-11-23,11_17,10904.068,6161.512,17858.965
676,2012-11-30,11_17,11379.47,5561.9497,15488.212
677,2012-12-07,11_17,13549.771,5471.218,16996.139
678,2012-12-14,11_17,10362.168,6296.5156,13630.003
679,2012-12-21,11_17,10934.191,5916.711,14926.028
680,2012-11-02,11_18,18601.477,14049.487,30229.682
681,2012-11-09,11_18,17938.092,7624.4443,26641.516
682,2012-11-16,11_18,17032.803,5229.5586,24596.896
683,2012-11-23,11_18,12481.171,5394.987,18742.674
684,2012-11-30,11_18,12435.725,2432.1096,17184.166
685,2012-12-07,11_18,11133.701,2829.9507,18113.508
686,2012-12-14,11_18,7811.611,1109.6188,14478.437
687,2012-12-21,11_18,9124.981,2238.0276,14855.764
688,2012-11-02,11_19,2055.0159,1350.0502,3018.179
689,2012-11-09,11_19,2108.2896,780.8752,3301.6575
690,2012-11-16,11_19,2122.532,880.1338,3101.4038
691,2012-11-23,11_19,1405.0453,569.6467,2822.2139
692,2012-11-30,11_19,1290.481,325.948,2335.8562
693,2012-12-07,11_19,1366.8739,167.48158,2156.818
694,2012-12-14,11_19,477.5098,200.94405,2191.9255
695,2012-12-21,11_19,1169.996,369.4055,1959.2025
696,2012-11-02,11_2,54961.61,45736.234,62112.023
697,2012-11-09,11_2,52653.25,44975.87,63104.008
698,2012-11-16,11_2,51908.72,38506.8,64251.914
699,2012-11-23,11_2,48561.93,34211.445,66470.58
700,2012-11-30,11_2,49793.926,34112.01,65108.58
701,2012-12-07,11_2,43271.4,31701.969,62582.137
702,2012-12-14,11_2,50972.0,26273.498,63818.977
703,2012-12-21,11_2,45692.227,25070.148,57585.496
704,2012-11-02,11_20,8667.774,6568.5166,10627.416
705,2012-11-09,11_20,8111.56,5306.413,11365.816
706,2012-11-16,11_20,7365.814,5375.658,10417.886
707,2012-11-23,11_20,8440.13,4671.5747,11425.139
708,2012-11-30,11_20,8016.152,4049.2288,10575.113
709,2012-12-07,11_20,7777.737,3934.2502,11182.314
710,2012-12-14,11_20,7536.1836,3137.7458,10819.804
711,2012-12-21,11_20,6356.355,2419.5266,10667.122
712,2012-11-02,11_21,6265.2373,4675.087,7656.804
713,2012-11-09,11_21,6569.227,3974.0908,8439.093
714,2012-11-16,11_21,6542.8735,4047.3154,8094.0605
715,2012-11-23,11_21,7880.8765,3547.4333,10511.404
716,2012-11-30,11_21,6031.148,3455.7227,9351.011
717,2012-12-07,11_21,5469.8677,2753.79,9417.232
718,2012-12-14,11_21,6731.6143,2218.886,9482.091
719,2012-12-21,11_21,4002.3389,1985.1936,9584.702
720,2012-11-02,11_22,14733.517,12105.61,18497.604
721,2012-11-09,11_22,14480.532,11806.265,18568.969
722,2012-11-16,11_22,14339.914,10198.098,19832.658
723,2012-11-23,11_22,14766.629,9972.68,19805.463
724,2012-11-30,11_22,14590.78,8394.952,20376.506
725,2012-12-07,11_22,13873.18,7318.255,19025.896
726,2012-12-14,11_22,11778.355,7179.8413,18780.572
727,2012-12-21,11_22,12284.523,6311.78,18882.215
728,2012-11-02,11_23,31829.79,26573.244,37546.895
729,2012-11-09,11_23,30540.65,24282.94,42116.402
730,2012-11-16,11_23,27766.098,21722.412,38629.297
731,2012-11-23,11_23,26579.664,18940.479,35419.324
732,2012-11-30,11_23,26986.8,16685.057,35498.01
733,2012-12-07,11_23,25325.758,17513.627,39061.57
734,2012-12-14,11_23,26085.217,14416.491,38537.633
735,2012-12-21,11_23,24556.012,14532.595,34672.008
736,2012-11-02,11_24,8722.263,5832.4053,10585.294
737,2012-11-09,11_24,8461.028,4600.023,11837.85
738,2012-11-16,11_24,8736.035,3980.3896,11657.08
739,2012-11-23,11_24,8467.426,3739.58,10578.075
740,2012-11-30,11_24,5751.1626,2424.8528,11789.564
741,2012-12-07,11_24,7062.8037,3158.7993,10477.692
742,2012-12-14,11_24,7033.186,2548.8408,10373.888
743,2012-12-21,11_24,5422.1055,1679.136,9863.728
744,2012-11-02,11_25,10912.949,8502.664,13459.53
745,2012-11-09,11_25,10813.665,8249.393,14298.332
746,2012-11-16,11_25,10860.014,6254.233,14735.582
747,2012-11-23,11_25,10010.125,5636.8433,15133.468
748,2012-11-30,11_25,10626.896,4900.158,15441.571
749,2012-12-07,11_25,10420.633,5391.225,15618.924
750,2012-12-14,11_25,11958.996,5245.5166,14683.453
751,2012-12-21,11_25,7203.6387,4324.4404,13732.257
752,2012-11-02,11_26,11094.881,7869.6294,14328.684
753,2012-11-09,11_26,11649.875,6737.883,15872.242
754,2012-11-16,11_26,12717.376,5620.311,15496.757
755,2012-11-23,11_26,10320.216,5813.2,14329.43
756,2012-11-30,11_26,10944.424,4793.4326,13831.002
757,2012-12-07,11_26,10364.947,4643.849,14867.327
758,2012-12-14,11_26,10976.082,5786.9204,15594.579
759,2012-12-21,11_26,9150.645,3688.8298,13493.851
760,2012-11-02,11_27,2407.1096,1445.2726,3491.3457
761,2012-11-09,11_27,2523.125,1004.6792,4143.512
762,2012-11-16,11_27,2577.0303,839.7117,4061.8545
763,2012-11-23,11_27,2457.8152,449.54712,4060.0818
764,2012-11-30,11_27,2065.083,564.05634,3887.462
765,2012-12-07,11_27,2149.429,537.6443,3893.813
766,2012-12-14,11_27,1519.0172,464.15924,2611.2183
767,2012-12-21,11_27,1601.6703,383.8414,2563.9268
768,2012-11-02,11_28,1295.6609,724.51953,1685.5826
769,2012-11-09,11_28,1156.061,361.56702,1993.2899
770,2012-11-16,11_28,886.9864,3.213553,1838.3223
771,2012-11-23,11_28,909.0373,0.0,1458.0219
772,2012-11-30,11_28,0.0,0.0,1232.7648
773,2012-12-07,11_28,470.63657,0.0,971.23126
774,2012-12-14,11_28,482.00653,0.0,1091.1262
775,2012-12-21,11_28,477.58417,0.0,933.5324
776,2012-11-02,11_29,7837.3843,6423.6953,9580.288
777,2012-11-09,11_29,8056.541,5739.98,10200.465
778,2012-11-16,11_29,8229.85,4747.576,11003.872
779,2012-11-23,11_29,7762.698,4744.0547,10470.936
780,2012-11-30,11_29,8256.926,3950.1355,11389.846
781,2012-12-07,11_29,9474.697,4433.942,11713.795
782,2012-12-14,11_29,7708.122,2613.3076,11231.465
783,2012-12-21,11_29,6581.5605,2845.896,11795.612
784,2012-11-02,11_3,12308.19,9506.243,14477.631
785,2012-11-09,11_3,12831.245,9345.053,15470.635
786,2012-11-16,11_3,13334.545,8651.295,17765.81
787,2012-11-23,11_3,14351.316,7869.9243,18239.83
788,2012-11-30,11_3,12771.829,6300.5146,16525.996
789,2012-12-07,11_3,13185.231,8822.991,17242.078
790,2012-12-14,11_3,13653.089,7723.239,17606.414
791,2012-12-21,11_3,13208.395,7707.118,18369.752
792,2012-11-02,11_30,4172.447,3133.5813,6600.6797
793,2012-11-09,11_30,4604.209,2508.0427,7076.8774
794,2012-11-16,11_30,4645.15,2184.3645,7168.932
795,2012-11-23,11_30,3415.6475,1894.1766,6860.121
796,2012-11-30,11_30,4685.649,1565.0382,6702.621
797,2012-12-07,11_30,4573.235,1711.3413,7815.4814
798,2012-12-14,11_30,4535.9277,1959.1418,7409.6797
799,2012-12-21,11_30,3768.1335,1747.9463,6943.162
800,2012-11-02,11_31,2042.4716,1510.3401,2604.7156
801,2012-11-09,11_31,2162.9463,1277.1326,2874.2148
802,2012-11-16,11_31,2457.1816,1134.9923,3578.7385
803,2012-11-23,11_31,2433.7725,1076.8152,3624.5488
804,2012-11-30,11_31,2559.8213,1055.6035,3844.6592
805,2012-12-07,11_31,1908.8091,835.1468,3456.9268
806,2012-12-14,11_31,2180.1655,733.06946,3550.3872
807,2012-12-21,11_31,2181.4673,687.0718,3479.0918
808,2012-11-02,11_32,9041.554,7175.8213,11275.085
809,2012-11-09,11_32,9229.457,5920.4297,12741.208
810,2012-11-16,11_32,9057.445,5115.25,12674.74
811,2012-11-23,11_32,7396.587,3138.9812,11411.719
812,2012-11-30,11_32,6804.3477,3437.2637,9989.477
813,2012-12-07,11_32,7498.378,4014.502,10111.599
814,2012-12-14,11_32,7262.7886,3912.5244,10785.606
815,2012-12-21,11_32,6962.118,2977.0479,10398.465
816,2012-11-02,11_33,7450.868,5915.3257,9119.059
817,2012-11-09,11_33,7990.301,4851.9893,10350.611
818,2012-11-16,11_33,7140.402,3925.9233,9889.62
819,2012-11-23,11_33,7546.79,3833.7297,10196.41
820,2012-11-30,11_33,7240.29,3715.2693,9926.345
821,2012-12-07,11_33,6752.175,3009.2405,9290.905
822,2012-12-14,11_33,5960.26,2686.3772,8619.3545
823,2012-12-21,11_33,5731.503,1908.589,8934.0205
824,2012-11-02,11_34,18771.508,14342.101,23361.723
825,2012-11-09,11_34,17776.002,13171.915,25016.416
826,2012-11-16,11_34,17864.45,11459.694,23971.836
827,2012-11-23,11_34,17350.45,10301.869,24262.707
828,2012-11-30,11_34,18180.336,8956.304,26206.549
829,2012-12-07,11_34,18470.793,9870.6875,23097.344
830,2012-12-14,11_34,19360.857,9486.943,23751.32
831,2012-12-21,11_34,13926.695,6008.2227,21866.604
832,2012-11-02,11_35,3488.595,2391.1248,5061.2915
833,2012-11-09,11_35,3510.6877,2014.9021,5191.437
834,2012-11-16,11_35,3055.7793,1391.2957,4845.5444
835,2012-11-23,11_35,2981.9287,1064.6188,5042.091
836,2012-11-30,11_35,2607.537,349.12067,4723.923
837,2012-12-07,11_35,2309.9045,755.73303,4368.5073
838,2012-12-14,11_35,2449.6929,605.07446,3997.5198
839,2012-12-21,11_35,2423.551,453.2602,4680.4824
840,2012-11-02,11_36,757.5068,405.71457,1191.8042
841,2012-11-09,11_36,681.68665,225.1623,1153.9854
842,2012-11-16,11_36,524.7525,0.0,1000.84814
843,2012-11-23,11_36,438.3139,0.0,1000.1752
844,2012-11-30,11_36,314.5787,0.0,887.5148
845,2012-12-07,11_36,242.24315,0.0,624.8957
846,2012-12-14,11_36,231.06604,0.0,616.98956
847,2012-12-21,11_36,121.987785,0.0,536.0895
848,2012-11-02,11_37,4348.5776,3118.0188,5408.4272
849,2012-11-09,11_37,4542.9727,2640.131,5574.791
850,2012-11-16,11_37,4634.4927,2836.6445,5792.103
851,2012-11-23,11_37,4223.389,2022.9662,6348.997
852,2012-11-30,11_37,4119.262,1819.0779,6705.871
853,2012-12-07,11_37,3928.787,1865.8512,5719.3477
854,2012-12-14,11_37,3868.9312,1250.2479,5786.6597
855,2012-12-21,11_37,3073.8716,1423.5013,4981.2686
856,2012-11-02,11_38,65777.91,55910.54,77067.51
857,2012-11-09,11_38,65567.695,53054.71,77881.85
858,2012-11-16,11_38,66004.41,52629.258,76811.07
859,2012-11-23,11_38,60799.875,45777.613,79823.31
860,2012-11-30,11_38,59480.547,41050.965,74972.76
861,2012-12-07,11_38,65283.36,46183.383,84343.43
862,2012-12-14,11_38,62215.17,44065.09,79665.805
863,2012-12-21,11_38,59273.41,40601.695,75350.445
864,2012-11-02,11_4,26742.268,23198.457,32740.898
865,2012-11-09,11_4,27390.113,22197.227,31958.105
866,2012-11-16,11_4,27263.62,18658.314,36165.457
867,2012-11-23,11_4,25419.842,16710.818,33912.96
868,2012-11-30,11_4,24756.973,17205.246,32457.883
869,2012-12-07,11_4,23263.885,15235.375,35683.133
870,2012-12-14,11_4,23237.113,13760.795,31992.521
871,2012-12-21,11_4,26387.08,15116.991,32352.943
872,2012-11-02,11_40,53867.41,46759.047,62621.0
873,2012-11-09,11_40,54064.67,40937.445,66104.86
874,2012-11-16,11_40,57286.34,41129.11,65418.477
875,2012-11-23,11_40,53778.477,37885.848,69202.836
876,2012-11-30,11_40,50284.324,36450.523,67446.76
877,2012-12-07,11_40,55155.18,40691.625,66337.8
878,2012-12-14,11_40,55502.74,37487.96,67478.04
879,2012-12-21,11_40,52657.637,34383.723,62352.004
880,2012-11-02,11_41,1990.1016,1390.393,2547.0635
881,2012-11-09,11_41,2029.4292,1167.0262,3048.7556
882,2012-11-16,11_41,1592.7397,770.8047,2827.3394
883,2012-11-23,11_41,1777.17,391.31006,3027.5386
884,2012-11-30,11_41,2174.6768,172.2599,3233.14
885,2012-12-07,11_41,2268.496,203.71075,3013.2124
886,2012-12-14,11_41,1649.8395,135.14705,3023.5237
887,2012-12-21,11_41,1057.3754,0.0,1968.3903
888,2012-11-02,11_42,5731.983,4272.7837,7539.0747
889,2012-11-09,11_42,5709.888,3595.1943,7981.0103
890,2012-11-16,11_42,5484.6875,3185.033,9138.596
891,2012-11-23,11_42,5244.507,2602.7861,8477.678
892,2012-11-30,11_42,5295.911,1986.0757,8656.844
893,2012-12-07,11_42,5275.4775,2008.696,7984.223
894,2012-12-14,11_42,5192.595,1589.6166,7621.302
895,2012-12-21,11_42,4998.3364,1844.6958,6936.0376
896,2012-11-02,11_44,8422.379,6280.868,11620.2705
897,2012-11-09,11_44,8136.27,4533.2646,11313.324
898,2012-11-16,11_44,7915.2476,3729.2097,12225.38
899,2012-11-23,11_44,8041.1343,3451.3337,12326.564
900,2012-11-30,11_44,8378.211,3819.1711,10430.474
901,2012-12-07,11_44,6773.2363,3250.7988,10239.5625
902,2012-12-14,11_44,6163.614,2772.4211,9618.337
903,2012-12-21,11_44,6947.6743,2080.332,8559.87
904,2012-11-02,11_45,77.96744,0.0,374.93323
905,2012-11-09,11_45,171.05533,0.0,451.74243
906,2012-11-16,11_45,121.752235,0.0,551.63617
907,2012-11-23,11_45,168.87181,0.0,587.5755
908,2012-11-30,11_45,99.9654,0.0,599.3928
909,2012-12-07,11_45,136.01425,0.0,740.76764
910,2012-12-14,11_45,133.20004,0.0,682.34656
911,2012-12-21,11_45,118.74439,0.0,734.5894
912,2012-11-02,11_46,24453.488,19299.54,29419.258
913,2012-11-09,11_46,26860.893,18534.785,32429.0
914,2012-11-16,11_46,26528.545,18133.338,32755.008
915,2012-11-23,11_46,26419.148,17498.03,34190.336
916,2012-11-30,11_46,25278.455,16141.749,34024.73
917,2012-12-07,11_46,27054.096,16876.121,34469.656
918,2012-12-14,11_46,25226.635,15423.27,33981.223
919,2012-12-21,11_46,24345.098,12253.537,34396.4
